瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),款屈(款屈距绢),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
165,格器,2018-03-19 10:00,11.3,,97,0,.27,,10,ScAs,155,,12.9
165,格器,2018-03-19 11:00,12.4,,97,0,.43,,10,ScAs,328,,14
165,格器,2018-03-19 12:00,12.8,,97,0,.32,,10,ScAs,225,,13.9
165,格器,2018-03-19 13:00,12.3,,97,0,.3,,10,ScAs,125,,13.9
165,格器,2018-03-19 14:00,10.4,,97,0,.32,,10,,68,,13.3
165,格器,2018-03-19 15:00,9.7,,97,0,.28,,10,,98,,12.5
165,格器,2018-03-19 16:00,9.2,,97,0,.1,,10,St,52,,11.6
165,格器,2018-03-19 17:00,8.2,,97,0,.06,,10,StNs,80,,10.9
165,格器,2018-03-19 18:00,8.5,2.8,97,0,.03,,10,StNs,57,,10.6
165,格器,2018-03-19 19:00,8.4,,97,0,0,,10,StNs,103,,10.4
165,格器,2018-03-19 20:00,9.4,,97,,,,10,StNs,158,,10.4
165,格器,2018-03-19 21:00,9.6,2.1,97,,,,10,ScAs,2000,,10.3
165,格器,2018-03-19 22:00,9.5,,97,,,,,,2000,,10.1
165,格器,2018-03-19 23:00,9.4,,97,,,,,,2000,,10
165,格器,2018-03-20 00:00,9.2,,97,,,,10,ScAs,2000,,9.6
165,格器,2018-03-20 01:00,8.8,,97,,,,10,StNs,2000,,9.6
165,格器,2018-03-20 02:00,8.7,,96,,,,10,ScAs,2000,,9.4
165,格器,2018-03-20 03:00,8.5,0,89,,,,10,ScAs,2000,,9
165,格器,2018-03-20 04:00,8.1,,85,,,,10,StNs,2000,,8.6
165,格器,2018-03-20 05:00,7.6,,91,,,,10,StNs,2000,,8.4
165,格器,2018-03-20 06:00,7.2,.5,89,,,,10,StNs,2000,,8.3
165,格器,2018-03-20 07:00,6.9,,91,0,0,,10,StNs,2000,,8.3
165,格器,2018-03-20 08:00,7.1,,85,0,.08,,10,ScAs,2000,,8.6
165,格器,2018-03-20 09:00,7.5,.2,82,0,.2,,10,ScAs,2000,,9.2
165,格器,2018-03-20 10:00,8.1,,72,0,.36,,10,ScAs,2000,,10
165,格器,2018-03-20 11:00,8.8,,69,0,.73,,10,ScAs,2000,,12.2
165,格器,2018-03-20 12:00,9.5,,71,0,.82,,9,Sc,2000,,13.4
165,格器,2018-03-20 13:00,10.1,,62,0,.84,,9,Sc,2000,,14.5
165,格器,2018-03-20 14:00,10.9,,61,0,1.14,,10,ScAs,2000,,15.6
165,格器,2018-03-20 15:00,10.2,,71,0,.56,,10,ScAs,2000,,12.9
165,格器,2018-03-20 16:00,9,,72,0,.36,,10,ScAs,2000,,11.5
165,格器,2018-03-20 17:00,8,,90,0,.16,,10,StNs,1924,,10.4
165,格器,2018-03-20 18:00,7.2,.2,96,0,.08,,10,StNs,1827,,9.6
165,格器,2018-03-20 19:00,7,,97,0,.01,,10,StNs,1620,,9.1
165,格器,2018-03-20 20:00,6.8,,97,,,,10,StNs,1177,,8.8
165,格器,2018-03-20 21:00,5.9,1.7,97,,,,10,StNs,1068,,8.1
165,格器,2018-03-20 22:00,4.4,,97,,,,10,StNs,913,,7.4
165,格器,2018-03-20 23:00,3.2,,97,,,,10,StNs,920,,6.5
165,格器,2018-03-21 00:00,2.1,3.7,97,,,,10,StNs,740,,5.6
165,格器,2018-03-21 01:00,1.4,,97,,,,10,StNs,350,,4.3
165,格器,2018-03-21 02:00,.8,,98,,,,10,StNs,172,,2
165,格器,2018-03-21 03:00,.7,5,98,,,0,10,StNs,204,,1.6
165,格器,2018-03-21 04:00,1,,98,,,0,10,StNs,1281,,3.3
165,格器,2018-03-21 05:00,1.1,,98,,,0,10,StNs,1994,,3.7
165,格器,2018-03-21 06:00,1.1,1,98,,,,10,StNs,1928,,3.9
165,格器,2018-03-21 07:00,1.3,,98,0,0,,10,StNs,2000,,4
165,格器,2018-03-21 08:00,1.3,,98,0,.05,,10,StNs,724,,4.1
165,格器,2018-03-21 09:00,1.4,.7,98,0,.13,,10,StNs,1045,,4.7
165,格器,2018-03-21 10:00,1.4,,98,0,.22,,10,StNs,1220,,5.3
165,格器,2018-03-21 11:00,2,,98,0,.69,,10,StNs,1820,,8.1
165,格器,2018-03-21 12:00,2.2,1.1,97,0,.55,,10,StNs,1425,,7.9
165,格器,2018-03-21 13:00,2.8,,98,0,.51,,10,StNs,1925,,8
165,格器,2018-03-21 14:00,2.8,,98,0,.37,,10,StNs,2000,,7.2
165,格器,2018-03-21 15:00,2.8,.8,97,0,.34,,10,StNs,786,,7.2
165,格器,2018-03-21 16:00,2.8,,97,0,.31,,10,StNs,1122,,7
165,格器,2018-03-21 17:00,2.6,,98,0,.26,,10,StNs,983,,6.6
165,格器,2018-03-21 18:00,2.5,1.6,98,0,.12,,10,StNs,1117,,5.8
165,格器,2018-03-21 19:00,2.3,,98,0,0,,10,StNs,1086,,5.2
165,格器,2018-03-21 20:00,2.4,,98,,,,10,StNs,1989,,4.7
165,格器,2018-03-21 21:00,2.3,.2,98,,,,10,StNs,1052,,4.5
165,格器,2018-03-21 22:00,2.2,,98,,,,10,ScAs,1158,,4.3
165,格器,2018-03-21 23:00,2.2,,98,,,,,,1027,,3.9
165,格器,2018-03-22 00:00,2.2,0,98,,,,10,,1025,,4.1
165,格器,2018-03-22 01:00,2.3,,98,,,,,,1030,,4.1
165,格器,2018-03-22 02:00,2.5,,98,,,,,,1253,,3.8
165,格器,2018-03-22 03:00,3,,98,,,,10,ScAs,1155,,4.2
165,格器,2018-03-22 04:00,3.1,,98,,,,9,Sc,1557,,4.2
165,格器,2018-03-22 05:00,3.2,,94,,,,9,Sc,2000,,4.1
165,格器,2018-03-22 06:00,3.2,,93,,,,9,Sc,2000,,4.1
165,格器,2018-03-22 07:00,3.3,,96,0,0,,8,Sc,1957,,4.2
165,格器,2018-03-22 08:00,3.4,,91,.4,.29,,6,Sc,1891,,4.3
165,格器,2018-03-22 09:00,4.1,,81,1,1.01,,2,Sc,1980,,8.5
165,格器,2018-03-22 10:00,4.6,,77,1,1.61,,3,Sc,1985,,12.3
165,格器,2018-03-22 11:00,6.3,,73,1,2.19,,1,Sc,1884,,16.6
165,格器,2018-03-22 12:00,7,,72,1,2.37,,7,Sc,1961,,18.6
165,格器,2018-03-22 13:00,8.1,,68,1,2.38,,3,Sc,1965,,20.1
165,格器,2018-03-22 14:00,8.6,,59,1,2.55,,2,Sc,2000,,20.6
165,格器,2018-03-22 15:00,8.3,,60,1,2.27,,1,Sc,2000,,17.8
165,格器,2018-03-22 16:00,7.8,,71,1,1.75,,2,Sc,2000,,13.4
165,格器,2018-03-22 17:00,7,,79,1,1.22,,2,Sc,2000,,12.1
165,格器,2018-03-22 18:00,6.7,,77,1,.6,,3,Ci,2000,,9.6
165,格器,2018-03-22 19:00,5.6,,75,.2,.11,,,,2000,,7.4
165,格器,2018-03-22 20:00,4.9,,83,,,,,,2000,,6.3
165,格器,2018-03-22 21:00,4.6,,91,,,,0,,2000,,5.7
165,格器,2018-03-22 22:00,4.3,,98,,,,,,1778,,5.3
165,格器,2018-03-22 23:00,3.9,,98,,,,,,1594,,4.9
165,格器,2018-03-23 00:00,3.8,,98,,,,0,,1428,,4.6
165,格器,2018-03-23 01:00,3.3,,98,,,,,,1181,,4.2
165,格器,2018-03-23 02:00,3.2,,98,,,,,,662,,4.6
165,格器,2018-03-23 03:00,3.3,,98,,,,0,,587,,4.5
165,格器,2018-03-23 04:00,3.2,,98,,,,4,Sc,597,,4.3
165,格器,2018-03-23 05:00,3.4,,98,,,,8,Sc,604,,4.4
165,格器,2018-03-23 06:00,3.3,,98,,,,8,Sc,579,,4.1
165,格器,2018-03-23 07:00,3.1,,95,0,.01,,5,Sc,728,,3.9
165,格器,2018-03-23 08:00,3.9,,92,.4,.32,,8,Sc,715,,5.2
165,格器,2018-03-23 09:00,5.4,,81,1,.92,,2,Sc,1010,,9.1
165,格器,2018-03-23 10:00,6.7,,74,1,1.58,,3,Sc,1431,,13.9
165,格器,2018-03-23 11:00,8,,71,1,2.11,,2,Sc,1449,,17.7
165,格器,2018-03-23 12:00,8.9,,68,1,2.48,,3,Sc,1470,,21
165,格器,2018-03-23 13:00,10,,65,1,2.49,,2,Sc,1659,,22.3
165,格器,2018-03-23 14:00,9.9,,69,1,2.55,,2,Sc,1282,,22.5
165,格器,2018-03-23 15:00,10.3,,66,1,2.28,,0,,1483,,19.8
165,格器,2018-03-23 16:00,10.2,,56,1,1.88,,0,,1688,,15
165,格器,2018-03-23 17:00,9.8,,46,1,1.28,,0,,2000,,13.5
165,格器,2018-03-23 18:00,8.5,,65,1,.59,,0,,1386,,10.5
165,格器,2018-03-23 19:00,7.1,,85,.4,.1,,,,883,,8.3
165,格器,2018-03-23 20:00,6.5,,95,,,,,,637,,7.3
165,格器,2018-03-23 21:00,5.9,,98,,,,0,,422,,6.7
165,格器,2018-03-23 22:00,5.5,,97,,,,,,400,,6.1
165,格器,2018-03-23 23:00,5,,98,,,,,,311,,5.6
165,格器,2018-03-24 00:00,4.7,,98,,,,0,,226,,5.2
165,格器,2018-03-24 01:00,4.3,,98,,,,,,249,,4.8
165,格器,2018-03-24 02:00,4,,98,,,,,,256,,4.5
165,格器,2018-03-24 03:00,3.7,,98,,,,0,,245,,4.2
165,格器,2018-03-24 04:00,3.9,,98,,,,0,,186,,4.4
165,格器,2018-03-24 05:00,3.5,,98,,,,0,,116,,4
165,格器,2018-03-24 06:00,3.2,,98,,,,10,,8,,4.3
165,格器,2018-03-24 07:00,3,,98,0,.01,,10,,8,,4.8
165,格器,2018-03-24 08:00,3.5,,98,0,.23,,10,,21,,6.1
165,格器,2018-03-24 09:00,5,,98,.4,.73,,5,Sc,164,,9.4
165,格器,2018-03-24 10:00,7.7,,97,1,1.36,,7,Sc,498,,13.7
165,格器,2018-03-24 11:00,10.5,,56,1,1.84,,9,Sc,754,,17.5
165,格器,2018-03-24 12:00,11.8,,65,1,2.18,,4,Sc,482,,20.7
165,格器,2018-03-24 13:00,13.4,,57,1,2.35,,2,Sc,504,,22.7
165,格器,2018-03-24 14:00,13.9,,58,1,2.25,,3,Sc,470,,22.9
165,格器,2018-03-24 15:00,14.1,,59,1,1.98,,4,Sc,474,,20.4
165,格器,2018-03-24 16:00,14.5,,62,1,1.56,,9,Sc,446,,17.9
165,格器,2018-03-24 17:00,13.8,,68,1,1.05,,9,Sc,445,,16.2
165,格器,2018-03-24 18:00,13.1,,73,.7,.45,,8,Sc,404,,13.5
165,格器,2018-03-24 19:00,11.7,,84,0,.08,,,,321,,11.3
165,格器,2018-03-24 20:00,10.7,,91,,,,,,290,,10
165,格器,2018-03-24 21:00,10,,97,,,,5,Sc,248,,9.2
165,格器,2018-03-24 22:00,9.4,,97,,,,,,191,,8.6
165,格器,2018-03-24 23:00,8.9,,97,,,,,,176,,8.1
165,格器,2018-03-25 00:00,8.5,,98,,,,5,,111,,7.8
165,格器,2018-03-25 01:00,7.8,,97,,,,10,,47,,7.7
165,格器,2018-03-25 02:00,7.4,,97,,,,10,,5,,8.5
165,格器,2018-03-25 03:00,7.4,,97,,,,10,,7,,8.7
165,格器,2018-03-25 04:00,7.4,,97,,,,10,,8,,8.8
165,格器,2018-03-25 05:00,7.3,,97,,,,10,,8,,8.7
165,格器,2018-03-25 06:00,7.1,,97,,,,10,,10,,8.6
165,格器,2018-03-25 07:00,6.5,,97,0,.01,,10,,12,,8.5
165,格器,2018-03-25 08:00,6.6,,97,0,.12,,10,,23,,9.3
165,格器,2018-03-25 09:00,7.1,,97,0,.39,,10,,51,,10.7
165,格器,2018-03-25 10:00,8.1,,97,0,.81,,9,Sc,180,,13.7
165,格器,2018-03-25 11:00,8.5,,97,.3,1.54,,9,Sc,231,,18.2
165,格器,2018-03-25 12:00,10.2,,97,1,2.39,,2,Sc,356,,22.3
165,格器,2018-03-25 13:00,11.3,,84,1,2.56,,1,Sc,501,,24.3
165,格器,2018-03-25 14:00,13.6,,67,1,2.47,,5,Sc,670,,25
165,格器,2018-03-25 15:00,14,,69,1,2.21,,1,Sc,730,,22.2
165,格器,2018-03-25 16:00,13.8,,72,1,1.74,,4,Sc,804,,19
165,格器,2018-03-25 17:00,13.9,,67,1,1.15,,3,Sc,692,,17.1
165,格器,2018-03-25 18:00,13.1,,78,1,.56,,0,,678,,14.4
165,格器,2018-03-25 19:00,10.7,,90,.2,.09,,,,536,,12
165,格器,2018-03-25 20:00,9.5,,97,,,,,,286,,10.6
165,格器,2018-03-25 21:00,8.1,,97,,,,10,,11,,10.2
165,格器,2018-03-25 22:00,7.6,,97,,,,10,,10,,10.4
165,格器,2018-03-25 23:00,7.3,,97,,,,10,,8,,10.3
165,格器,2018-03-26 00:00,7.1,,97,,,,10,,8,,10.1
165,格器,2018-03-26 01:00,6.9,,97,,,,10,,7,,9.8
165,格器,2018-03-26 02:00,6.9,,97,,,,10,,7,,9.5
165,格器,2018-03-26 03:00,7.1,,97,,,,10,,7,,9.6
165,格器,2018-03-26 04:00,6.9,,97,,,,10,,6,,9.4
165,格器,2018-03-26 05:00,6.6,,97,,,,10,,7,,9.3
165,格器,2018-03-26 06:00,7.1,,97,,,,10,,9,,9.4
165,格器,2018-03-26 07:00,7.3,,97,0,.01,,10,,12,,9.5
165,格器,2018-03-26 08:00,7.7,,97,0,.14,,10,,19,,10.3
165,格器,2018-03-26 09:00,8.4,,97,0,.39,,10,,34,,12
165,格器,2018-03-26 10:00,9.6,,97,0,.76,,0,,281,,14.7
165,格器,2018-03-26 11:00,10.8,,97,1,1.99,,0,,450,,21.1
165,格器,2018-03-26 12:00,12.6,,77,1,2.38,,0,,467,,24.4
165,格器,2018-03-26 13:00,13.4,,64,1,2.33,,0,,957,,24.8
165,格器,2018-03-26 14:00,14.7,,48,1,2.5,,0,,1060,,25.4
165,格器,2018-03-26 15:00,15.9,,49,1,2.24,,0,,956,,22.9
165,格器,2018-03-26 16:00,16.6,,52,1,1.77,,0,,967,,19.8
165,格器,2018-03-26 17:00,16.8,,53,1,1.19,,0,,978,,18.1
165,格器,2018-03-26 18:00,16.2,,66,1,.58,,0,,821,,15.5
165,格器,2018-03-26 19:00,14.5,,70,.3,.09,,,,749,,13.3
165,格器,2018-03-26 20:00,13.1,,73,,,,,,719,,11.9
165,格器,2018-03-26 21:00,12,,79,,,,0,,627,,10.9
165,格器,2018-03-26 22:00,11.3,,78,,,,,,606,,10.2
165,格器,2018-03-26 23:00,10.5,,90,,,,,,436,,9.5
165,格器,2018-03-27 00:00,10.2,,81,,,,0,,614,,9.1
165,格器,2018-03-27 01:00,9.7,,81,,,,,,484,,8.6
165,格器,2018-03-27 02:00,9,,97,,,,,,369,,8.2
165,格器,2018-03-27 03:00,9.1,,97,,,,0,,222,,8.2
165,格器,2018-03-27 04:00,8.8,,97,,,,0,,210,,8
165,格器,2018-03-27 05:00,8.3,,97,,,,0,,202,,7.6
165,格器,2018-03-27 06:00,7.8,,97,,,,0,,188,,7.3
165,格器,2018-03-27 07:00,7.6,,97,0,.03,,0,,190,,7.5
165,格器,2018-03-27 08:00,9,,97,.8,.38,,0,,247,,9.2
165,格器,2018-03-27 09:00,11.7,,89,1,.98,,0,,370,,13.9
165,格器,2018-03-27 10:00,14.2,,72,1,1.61,,0,,466,,18.9
165,格器,2018-03-27 11:00,16.7,,60,1,2.09,,0,,720,,23.2
165,格器,2018-03-27 12:00,16.5,,53,1,2.4,,0,,893,,25.3
165,格器,2018-03-27 13:00,17.3,,53,1,2.55,,0,,1514,,26.7
165,格器,2018-03-27 14:00,17.1,,53,1,2.46,,0,,1320,,26.5
165,格器,2018-03-27 15:00,17.4,,57,1,2.19,,0,,1446,,23.8
165,格器,2018-03-27 16:00,18,,57,1,1.71,,2,Ci,1493,,21.7
165,格器,2018-03-27 17:00,17.3,,62,1,1.18,,3,Ci,1244,,19.3
165,格器,2018-03-27 18:00,15.9,,66,1,.54,,0,,1277,,16.1
165,格器,2018-03-27 19:00,14.9,,64,0,.09,,,,1332,,13.7
165,格器,2018-03-27 20:00,13.7,,63,,,,,,1556,,12.4
165,格器,2018-03-27 21:00,13.1,,68,,,,0,,1184,,11.5
165,格器,2018-03-27 22:00,12.5,,70,,,,,,1198,,10.7
165,格器,2018-03-27 23:00,11.5,,76,,,,,,1001,,10
165,格器,2018-03-28 00:00,11.2,,96,,,,0,,486,,9.7
165,格器,2018-03-28 01:00,10.8,,97,,,,,,489,,9.4
165,格器,2018-03-28 02:00,10.1,,97,,,,,,351,,9
165,格器,2018-03-28 03:00,9.6,,97,,,,0,,326,,8.7
165,格器,2018-03-28 04:00,8.6,,97,,,,10,,28,,8.8
165,格器,2018-03-28 05:00,8,,97,,,,10,,23,,8.9
165,格器,2018-03-28 06:00,7.7,,97,,,,10,,17,,9
165,格器,2018-03-28 07:00,7.5,,97,0,.03,,10,,28,,9
165,格器,2018-03-28 08:00,8.1,,97,.2,.38,,10,,88,,10.6
165,格器,2018-03-28 09:00,10.1,,97,1,1.03,,0,,543,,14.5
165,格器,2018-03-28 10:00,13.2,,82,1,1.69,,0,,746,,19.4
165,格器,2018-03-28 11:00,16.3,,73,1,2.19,,0,,768,,23.9
165,格器,2018-03-28 12:00,17.8,,70,1,2.48,,0,,797,,27.3
165,格器,2018-03-28 13:00,18.7,,65,1,2.62,,0,,1485,,28.4
165,格器,2018-03-28 14:00,18,,68,1,2.55,,0,,1194,,28.1
165,格器,2018-03-28 15:00,19.3,,60,1,2.28,,0,,1756,,24.9
165,格器,2018-03-28 16:00,17.7,,68,1,1.83,,0,,1843,,21.8
165,格器,2018-03-28 17:00,17.6,,71,1,1.27,,1,Sc,1551,,19.8
165,格器,2018-03-28 18:00,16.9,,74,1,.6,,0,,1605,,16.9
165,格器,2018-03-28 19:00,15.8,,85,.1,.11,,,,1265,,14.7
165,格器,2018-03-28 20:00,15,,90,,,,,,1024,,13.5
165,格器,2018-03-28 21:00,14.5,,97,,,,0,,989,,12.8
165,格器,2018-03-28 22:00,14.2,,97,,,,,,530,,12.5
165,格器,2018-03-28 23:00,13.7,,97,,,,,,390,,12.1
165,格器,2018-03-29 00:00,13.7,,97,,,,4,,371,,11.8
165,格器,2018-03-29 01:00,13.4,,97,,,,,,277,,11.6
165,格器,2018-03-29 02:00,13.1,,97,,,,,,185,,11.2
165,格器,2018-03-29 03:00,13.3,,97,,,,7,Sc,196,,11.9
165,格器,2018-03-29 04:00,13.6,,97,,,,6,Sc,265,,12.3
165,格器,2018-03-29 05:00,13.6,,97,,,,8,Sc,269,,12.4
165,格器,2018-03-29 06:00,13.6,,97,,,,9,Sc,233,,12
165,格器,2018-03-29 07:00,13.1,,97,0,.03,,5,Sc,213,,11.6
165,格器,2018-03-29 08:00,13.6,,97,0,.28,,6,Sc,255,,13.3
165,格器,2018-03-29 09:00,14.7,,97,.2,.63,,3,Sc,374,,16.1
165,格器,2018-03-29 10:00,16.7,,91,1,1.35,,8,Sc,560,,20.8
165,格器,2018-03-29 11:00,17.2,,89,1,1.79,,2,Sc,598,,24
165,格器,2018-03-29 12:00,17.9,,75,1,2.17,,0,,1961,,26.4
165,格器,2018-03-29 13:00,18.5,,69,1,2.28,,2,Sc,2000,,27.8
165,格器,2018-03-29 14:00,18.9,,73,1,2.22,,5,Sc,1878,,27.9
165,格器,2018-03-29 15:00,19,,74,1,1.95,,2,Sc,1846,,25.2
165,格器,2018-03-29 16:00,18.5,,77,1,1.49,,3,Sc,1899,,23
165,格器,2018-03-29 17:00,18.1,,80,.8,.94,,5,Sc,1902,,20.7
165,格器,2018-03-29 18:00,16.4,,96,0,.43,,6,Sc,1434,,18
165,格器,2018-03-29 19:00,13.8,,97,0,.08,,,,1571,,15.5
165,格器,2018-03-29 20:00,11.8,,97,,,,,,672,,14.4
165,格器,2018-03-29 21:00,10.6,,97,,,,9,Sc,117,,13.8
165,格器,2018-03-29 22:00,10.4,,97,,,,10,,67,,13.4
165,格器,2018-03-29 23:00,10.1,,97,,,,10,,27,,13.1
165,格器,2018-03-30 00:00,10.2,,97,,,,10,,29,,12.9
165,格器,2018-03-30 01:00,10.1,,97,,,,10,,17,,12.5
165,格器,2018-03-30 02:00,10.1,,97,,,,10,,18,,12.4
165,格器,2018-03-30 03:00,10.1,,97,,,,10,,12,,12.2
165,格器,2018-03-30 04:00,9.9,,97,,,,10,,13,,12
165,格器,2018-03-30 05:00,9.8,,97,,,,10,,19,,11.9
165,格器,2018-03-30 06:00,9.4,,97,,,,10,,15,,11.3
165,格器,2018-03-30 07:00,9,,97,0,.03,,10,,11,,11.1
165,格器,2018-03-30 08:00,9.2,,97,0,.27,,10,,21,,12.3
165,格器,2018-03-30 09:00,11.2,,97,.5,.75,,1,Sc,656,,15.6
165,格器,2018-03-30 10:00,15.1,,66,1,1.38,,0,,1072,,19.6
165,格器,2018-03-30 11:00,17.2,,50,1,1.88,,0,,1512,,23.1
165,格器,2018-03-30 12:00,18.9,,50,1,2.21,,0,,1701,,26
165,格器,2018-03-30 13:00,20.3,,43,1,2.36,,0,,1643,,28
165,格器,2018-03-30 14:00,21,,45,1,2.3,,0,,1692,,28.5
165,格器,2018-03-30 15:00,19.2,,48,1,2.02,,0,,1865,,25
165,格器,2018-03-30 16:00,18.5,,60,1,1.6,,0,,1748,,23
165,格器,2018-03-30 17:00,17,,80,1,1.07,,0,,1012,,20.3
165,格器,2018-03-30 18:00,15.4,,86,.6,.5,,0,,911,,17.4
165,格器,2018-03-30 19:00,13.9,,94,0,.11,,,,756,,15.1
165,格器,2018-03-30 20:00,12.3,,97,,,,,,734,,13.5
165,格器,2018-03-30 21:00,11.4,,97,,,,0,,659,,12.7
165,格器,2018-03-30 22:00,11,,97,,,,,,598,,12.1
165,格器,2018-03-30 23:00,10.6,,97,,,,,,502,,11.5
165,格器,2018-03-31 00:00,10.3,,97,,,,0,,432,,11.1
165,格器,2018-03-31 01:00,10.2,,97,,,,,,1013,,10.7
165,格器,2018-03-31 02:00,10.1,,96,,,,,,944,,10.3
165,格器,2018-03-31 03:00,9.8,,94,,,,0,,974,,10
165,格器,2018-03-31 04:00,9.4,,97,,,,0,,904,,9.7
165,格器,2018-03-31 05:00,9.4,,92,,,,0,,1105,,9.4
165,格器,2018-03-31 06:00,9,,80,,,,0,,1677,,9.1
165,格器,2018-03-31 07:00,9.3,,77,0,.03,,0,,1241,,9.3
165,格器,2018-03-31 08:00,10.7,,74,.2,.36,,0,,1716,,11.2
165,格器,2018-03-31 09:00,13,,58,1,.9,,0,,1756,,15
165,格器,2018-03-31 10:00,15.6,,44,1,1.49,,0,,1843,,19.6
165,格器,2018-03-31 11:00,17.8,,41,1,1.95,,0,,1929,,23.6
165,格器,2018-03-31 12:00,19.9,,35,1,2.32,,0,,1978,,26.8
165,格器,2018-03-31 13:00,21.3,,34,1,2.42,,0,,1884,,28.6
165,格器,2018-03-31 14:00,22.2,,35,1,2.38,,0,,1938,,29.3
165,格器,2018-03-31 15:00,21.9,,33,1,2.12,,0,,1854,,26.2
165,格器,2018-03-31 16:00,20.3,,33,1,1.66,,0,,2000,,23.6
165,格器,2018-03-31 17:00,20.5,,34,1,1.1,,0,,2000,,20.9
165,格器,2018-03-31 18:00,19.2,,41,.6,.52,,0,,2000,,18.1
165,格器,2018-03-31 19:00,17.3,,51,0,.09,,,,2000,,15.8
165,格器,2018-03-31 20:00,15.8,,69,,,,,,1906,,14.4
165,格器,2018-03-31 21:00,14.3,,83,,,,6,Sc,1307,,13.6
165,格器,2018-03-31 22:00,13.5,,84,,,,,,1244,,12.9
165,格器,2018-03-31 23:00,13.4,,77,,,,,,1458,,12.3
165,格器,2018-04-01 00:00,13.2,,84,,,,6,,1658,,12
165,格器,2018-04-01 01:00,13.2,,80,,,,,,1587,,11.8
165,格器,2018-04-01 02:00,13,,80,,,,,,1516,,11.8
165,格器,2018-04-01 03:00,13.1,,84,,,,4,Sc,1457,,11.8
165,格器,2018-04-01 04:00,13,,87,,,,5,Sc,1395,,11.9
165,格器,2018-04-01 05:00,13,,87,,,,9,Sc,1295,,11.5
165,格器,2018-04-01 06:00,13,,91,,,,8,Sc,1097,,11.4
165,格器,2018-04-01 07:00,13.5,,97,0,.04,,9,Sc,1001,,11.8
165,格器,2018-04-01 08:00,14.8,,97,0,.2,,9,Sc,911,,13.6
165,格器,2018-04-01 09:00,16.1,,91,0,.52,,9,Sc,939,,16.9
165,格器,2018-04-01 10:00,18.3,,81,.2,.97,,9,Sc,1029,,20.2
165,格器,2018-04-01 11:00,19.3,,80,.2,.96,,9,Sc,1084,,21
165,格器,2018-04-01 12:00,20.8,,74,.5,1.59,,8,Sc,1428,,23.8
165,格器,2018-04-01 13:00,20.8,,70,.2,1.1,,9,Sc,1556,,23.9
165,格器,2018-04-01 14:00,21.8,,66,.7,1.79,,6,Sc,1632,,26.4
165,格器,2018-04-01 15:00,21.2,,74,.6,1.46,,7,Sc,1293,,23.9
165,格器,2018-04-01 16:00,20.1,,74,.4,1.12,,4,Sc,1663,,23.2
165,格器,2018-04-01 17:00,20.5,,68,.6,.97,,3,Sc,1515,,21.3
165,格器,2018-04-01 18:00,20.1,,70,.3,.51,,0,,1422,,18.8
165,格器,2018-04-01 19:00,18.7,,85,0,.09,,,,1125,,16.6
165,格器,2018-04-01 20:00,17.1,,95,,,,,,1014,,15.2
165,格器,2018-04-01 21:00,16.5,,95,,,,0,,1058,,14.4
165,格器,2018-04-01 22:00,16,,97,,,,,,931,,13.8
165,格器,2018-04-01 23:00,15.5,,97,,,,,,886,,13.2
165,格器,2018-04-02 00:00,15.3,,97,,,,0,,778,,13
165,格器,2018-04-02 01:00,14.7,,97,,,,,,746,,12.6
165,格器,2018-04-02 02:00,14.1,,97,,,,,,522,,12.2
165,格器,2018-04-02 03:00,13.5,,97,,,,0,,491,,12.1
165,格器,2018-04-02 04:00,13.3,,97,,,,0,,444,,11.9
165,格器,2018-04-02 05:00,13,,97,,,,0,,391,,11.7
165,格器,2018-04-02 06:00,13.1,,97,,,,0,,479,,11.6
165,格器,2018-04-02 07:00,13.4,,97,0,.05,,0,,449,,12
165,格器,2018-04-02 08:00,15,,97,.7,.43,,0,,634,,14.4
165,格器,2018-04-02 09:00,17.4,,97,1,1.02,,0,,860,,18.8
165,格器,2018-04-02 10:00,19.8,,78,1,1.64,,0,,1720,,23.9
165,格器,2018-04-02 11:00,21.2,,68,1,2.15,,0,,1885,,27.7
165,格器,2018-04-02 12:00,23,,54,1,2.48,,3,Sc,1958,,30.7
165,格器,2018-04-02 13:00,23.8,,53,1,2.67,,4,Sc,1980,,32.6
165,格器,2018-04-02 14:00,24,,55,1,2.54,,2,Sc,2000,,32.7
165,格器,2018-04-02 15:00,24,,51,1,2.24,,2,Sc,2000,,29.1
165,格器,2018-04-02 16:00,23.5,,53,1,1.8,,0,,1981,,27.1
165,格器,2018-04-02 17:00,22.5,,59,1,1.25,,0,,1983,,23.8
165,格器,2018-04-02 18:00,21.6,,66,1,.63,,0,,2000,,20.8
165,格器,2018-04-02 19:00,19.9,,78,.3,.13,,,,1994,,18.4
165,格器,2018-04-02 20:00,18.8,,84,,,,,,1928,,16.9
165,格器,2018-04-02 21:00,18,,88,,,,0,,1936,,16
165,格器,2018-04-02 22:00,17.5,,94,,,,,,1839,,15.4
165,格器,2018-04-02 23:00,17,,97,,,,,,1673,,14.9
165,格器,2018-04-03 00:00,16.5,,97,,,,0,,1374,,14.5
165,格器,2018-04-03 01:00,16.3,,97,,,,,,1220,,14.2
165,格器,2018-04-03 02:00,15.9,,97,,,,,,1204,,13.8
165,格器,2018-04-03 03:00,15.7,,97,,,,0,,1272,,13.5
