瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),款屈(款屈距绢),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
165,格器,2020-02-17 09:00,-2.6,.4,83,.1,.27,3,9,CuSc,744,,.9
165,格器,2020-02-17 10:00,-1.6,,70,.6,.96,2.8,9,CuSc,2000,,.9
165,格器,2020-02-17 11:00,-2.4,,76,.3,.79,2.8,8,CuSc,1195,,.9
165,格器,2020-02-17 12:00,-1,.5,63,.7,1.55,2.3,9,CuSc,2000,,.9
165,格器,2020-02-17 13:00,-1.9,,75,.4,1.24,1.2,8,CuSc,965,,.9
165,格器,2020-02-17 14:00,-1.7,,76,.5,1.35,.4,8,CuSc,785,,1.1
165,格器,2020-02-17 15:00,-2.3,.6,74,.4,.99,,9,CuSc,980,,1
165,格器,2020-02-17 16:00,-1.7,,72,.4,.78,,8,CuSc,1063,,1
165,格器,2020-02-17 17:00,-1.8,,74,.4,.63,,9,CuSc,2000,,.8
165,格器,2020-02-17 18:00,-2.2,.5,76,0,.22,,9,CuSc,2000,,.6
165,格器,2020-02-17 19:00,-3.8,,86,0,0,.2,8,CuSc,571,,.6
165,格器,2020-02-17 20:00,-2.7,,78,,,.2,8,CuSc,2000,,.7
165,格器,2020-02-17 21:00,-3.1,.3,86,,,.3,8,CuSc,844,,.7
165,格器,2020-02-17 22:00,-3.2,,88,,,.7,8,CuSc,770,,.7
165,格器,2020-02-17 23:00,-2.5,,78,,,.9,8,CuSc,2000,,.7
165,格器,2020-02-18 00:00,-2,.5,73,,,.9,8,,2000,,.7
165,格器,2020-02-18 01:00,-2.4,,80,,,.7,8,CuSc,2000,,.7
165,格器,2020-02-18 02:00,-1.7,,76,,,.7,9,CuSc,2000,,.7
165,格器,2020-02-18 03:00,-.8,.2,61,,,.7,8,CuSc,2000,,.7
165,格器,2020-02-18 04:00,-.6,,64,,,.6,8,CuSc,2000,,.7
165,格器,2020-02-18 05:00,-.5,,69,,,.5,8,Sc,2000,,.6
165,格器,2020-02-18 06:00,-.2,.2,64,,,.5,9,CuSc,2000,,.6
165,格器,2020-02-18 07:00,-.3,,62,,,.5,8,Sc,2000,,.5
165,格器,2020-02-18 08:00,-.2,,63,0,.06,.4,8,Sc,2000,,.5
165,格器,2020-02-18 09:00,.4,0,60,.2,.37,.3,5,Sc,1980,,.7
165,格器,2020-02-18 10:00,.6,,58,.7,.85,.2,6,Sc,1969,,.9
165,格器,2020-02-18 11:00,1.1,,59,.9,1.61,,3,Sc,1930,,3.9
165,格器,2020-02-18 12:00,1.5,,54,1,2.47,,2,Sc,1957,,6.8
165,格器,2020-02-18 13:00,1.8,,54,1,2.71,,0,,2000,,8.2
165,格器,2020-02-18 14:00,2.2,,54,1,2.62,,0,,2000,,9.4
165,格器,2020-02-18 15:00,2.2,,55,1,2.28,,0,,2000,,9.2
165,格器,2020-02-18 16:00,2.5,,55,1,1.8,,0,,2000,,8.3
165,格器,2020-02-18 17:00,2.1,,57,1,1.12,,0,,2000,,5.5
165,格器,2020-02-18 18:00,1.6,,60,1,.42,,0,,2000,,2.5
165,格器,2020-02-18 19:00,1,,65,.1,.02,,0,,2000,,1.1
165,格器,2020-02-18 20:00,.6,,68,,,,0,,2000,,.4
165,格器,2020-02-18 21:00,0,,70,,,,0,,2000,,.4
165,格器,2020-02-18 22:00,-.6,,73,,,,0,,2000,,.3
165,格器,2020-02-18 23:00,-.7,,77,,,,0,,2000,,.3
165,格器,2020-02-19 00:00,-.8,,72,,,,0,,2000,,.2
165,格器,2020-02-19 01:00,-.8,,74,,,,,,2000,,.1
165,格器,2020-02-19 02:00,-1,,76,,,,,,2000,,0
165,格器,2020-02-19 03:00,-1.5,,76,,,,0,,2000,,0
165,格器,2020-02-19 04:00,-1.9,,79,,,,4,Ci,2000,,-.1
165,格器,2020-02-19 05:00,-2.3,,78,,,,5,Ci,2000,,-.2
165,格器,2020-02-19 06:00,-2.2,,75,,,,7,Ci,2000,,-.2
165,格器,2020-02-19 07:00,-2.2,,73,,,,5,Ci,2000,,-.3
165,格器,2020-02-19 08:00,-1.8,,72,0,.08,,8,ScCi,2000,,-.1
165,格器,2020-02-19 09:00,-1,,74,.1,.41,,8,ScCi,1998,,.1
165,格器,2020-02-19 10:00,1.2,,64,.8,1.05,,7,Ci,1988,,.2
165,格器,2020-02-19 11:00,3.6,,51,1,1.79,,4,Ci,2000,,5.2
165,格器,2020-02-19 12:00,5.4,,51,1,2.13,,4,Ci,1999,,10.8
165,格器,2020-02-19 13:00,6.3,,56,1,2.5,,2,Ci,1992,,14.4
165,格器,2020-02-19 14:00,7.3,,53,1,2.54,,2,Ci,1824,,15.6
165,格器,2020-02-19 15:00,7.6,,55,1,2,,4,Ci,1979,,14
165,格器,2020-02-19 16:00,7.3,,56,1,1.28,,4,Ci,2000,,11.5
165,格器,2020-02-19 17:00,7,,62,.8,.88,,7,ScCi,2000,,9.6
165,格器,2020-02-19 18:00,6,,69,0,.23,,9,Ci,2000,,7.2
165,格器,2020-02-19 19:00,5.5,,74,0,.02,,9,,2000,,5.8
165,格器,2020-02-19 20:00,5.1,,78,,,,9,,1998,,5.2
165,格器,2020-02-19 21:00,4.8,,80,,,,10,As,1991,,4.9
165,格器,2020-02-19 22:00,4.5,,80,,,,10,,1992,,4.5
165,格器,2020-02-19 23:00,4.1,,82,,,,7,,1994,,4
165,格器,2020-02-20 00:00,3.7,,83,,,,6,,1976,,3.7
165,格器,2020-02-20 01:00,3.5,,88,,,,10,,1529,,3.6
165,格器,2020-02-20 02:00,3.3,,91,,,,10,,1332,,3.2
165,格器,2020-02-20 03:00,3,,92,,,,6,Ac,1221,,2.5
165,格器,2020-02-20 04:00,2.7,,92,,,,7,Ac,1323,,2.2
165,格器,2020-02-20 05:00,2.1,,95,,,,4,Ci,790,,1.6
165,格器,2020-02-20 06:00,1.9,,93,,,,2,Ci,1146,,1.2
165,格器,2020-02-20 07:00,1.7,,93,,,,0,,1318,,.8
165,格器,2020-02-20 08:00,1.8,,91,.3,.11,,4,Ci,302,,1.1
165,格器,2020-02-20 09:00,2.7,,88,1,.7,,0,,1357,,3.6
165,格器,2020-02-20 10:00,4.7,,74,1,1.41,,0,,1316,,8.3
165,格器,2020-02-20 11:00,6.5,,67,1,2.05,,0,,1621,,11.7
165,格器,2020-02-20 12:00,7.8,,58,1,2.45,,0,,1800,,14.3
165,格器,2020-02-20 13:00,8.9,,54,1,2.62,,0,,1925,,16.4
165,格器,2020-02-20 14:00,9.7,,49,1,2.51,,0,,1929,,16.8
165,格器,2020-02-20 15:00,9.5,,57,1,2.18,,0,,1984,,15.8
165,格器,2020-02-20 16:00,9.1,,60,1,1.71,,0,,1791,,14
165,格器,2020-02-20 17:00,8.4,,68,1,1.08,,0,,1781,,11.4
165,格器,2020-02-20 18:00,7.3,,76,1,.4,,0,,1487,,8.3
165,格器,2020-02-20 19:00,6,,76,0,.03,,0,,1719,,6.3
165,格器,2020-02-20 20:00,5.1,,82,,,,0,,1492,,5.1
165,格器,2020-02-20 21:00,4.5,,87,,,,0,,1601,,4.3
165,格器,2020-02-20 22:00,4.2,,90,,,,6,,1274,,3.8
165,格器,2020-02-20 23:00,4.1,,91,,,,9,,992,,3.6
165,格器,2020-02-21 00:00,3.9,,92,,,,8,,799,,3.5
165,格器,2020-02-21 01:00,3.7,,90,,,,7,,900,,3.1
165,格器,2020-02-21 02:00,3.6,,87,,,,5,,959,,2.7
165,格器,2020-02-21 03:00,3.2,,88,,,,7,Ci,835,,2.4
165,格器,2020-02-21 04:00,3.1,,85,,,,9,Ci,1058,,2.3
165,格器,2020-02-21 05:00,3.1,,79,,,,7,Ci,1137,,2.1
165,格器,2020-02-21 06:00,2.5,,87,,,,0,,731,,1.6
165,格器,2020-02-21 07:00,2.4,,84,,,,7,Sc,919,,1.7
165,格器,2020-02-21 08:00,3.5,,79,.1,.08,,8,Sc,1096,,3.3
165,格器,2020-02-21 09:00,4.8,,70,.2,.5,,6,Sc,1097,,5.7
165,格器,2020-02-21 10:00,6.9,,59,.9,1.2,,6,ScCi,1577,,9.2
165,格器,2020-02-21 11:00,8.8,,53,1,1.81,,7,Ci,1669,,13.3
165,格器,2020-02-21 12:00,11.9,,49,1,2.11,,7,Ci,1912,,15.8
165,格器,2020-02-21 13:00,13.8,,46,1,2.51,,4,ScCi,2000,,18.2
165,格器,2020-02-21 14:00,14.2,,43,1,2.46,,5,Ci,2000,,19.1
165,格器,2020-02-21 15:00,15,,43,1,2.15,,2,Sc,2000,,18.9
165,格器,2020-02-21 16:00,14.4,,47,1,1.72,,6,Sc,2000,,17.4
165,格器,2020-02-21 17:00,13.1,,51,.5,.76,,8,Sc,2000,,14
165,格器,2020-02-21 18:00,12.1,,55,0,.15,,10,ScAs,2000,,11.3
165,格器,2020-02-21 19:00,10.8,,69,0,.01,,10,ScAs,2000,,10
165,格器,2020-02-21 20:00,9.9,,83,,,,10,StNs,1977,,9.6
165,格器,2020-02-21 21:00,9.1,1,91,,,,10,StNs,1176,,9.4
165,格器,2020-02-21 22:00,8.9,,93,,,,10,StNs,1353,,9.2
165,格器,2020-02-21 23:00,8.9,,92,,,,10,ScAs,1352,,9.2
165,格器,2020-02-22 00:00,9,.2,92,,,,10,,1479,,9.1
165,格器,2020-02-22 01:00,8.9,,94,,,,9,,1135,,8.9
165,格器,2020-02-22 02:00,9,,94,,,,9,,1500,,9
165,格器,2020-02-22 03:00,8.5,,92,,,,8,Sc,1698,,8.8
165,格器,2020-02-22 04:00,7.9,,88,,,,6,Sc,1817,,8.1
165,格器,2020-02-22 05:00,6.8,,87,,,,7,Sc,984,,7.2
165,格器,2020-02-22 06:00,5.8,,87,,,,6,Sc,1037,,5.6
165,格器,2020-02-22 07:00,5.1,,88,,,,0,,713,,4.7
165,格器,2020-02-22 08:00,4.8,,88,0,.11,,0,,524,,4.9
165,格器,2020-02-22 09:00,5.3,,86,.6,.57,,1,Sc,524,,7.4
165,格器,2020-02-22 10:00,6.6,,74,1,1.21,,0,,727,,10.3
165,格器,2020-02-22 11:00,7.5,,67,1,1.79,,1,Sc,1030,,12.7
165,格器,2020-02-22 12:00,8.1,,58,1,2.2,,0,,1026,,14.4
165,格器,2020-02-22 13:00,8.1,,54,1,2.4,,0,,1058,,15.3
165,格器,2020-02-22 14:00,8.6,,53,1,2.27,,1,Ci,1019,,15.7
165,格器,2020-02-22 15:00,8.2,,56,1,1.96,,0,,1025,,14.4
165,格器,2020-02-22 16:00,8.1,,60,1,1.43,,1,Sc,910,,12.8
165,格器,2020-02-22 17:00,7.3,,55,1,.97,,0,,1173,,10
165,格器,2020-02-22 18:00,6.3,,50,.8,.39,,0,,1619,,6.9
165,格器,2020-02-22 19:00,5.3,,50,0,.03,,0,,2000,,5
165,格器,2020-02-22 20:00,4.3,,64,,,,0,,1925,,4.2
165,格器,2020-02-22 21:00,3.9,,65,,,,2,Sc,2000,,3.7
165,格器,2020-02-22 22:00,3.5,,63,,,,0,,2000,,3.5
165,格器,2020-02-22 23:00,3.6,,57,,,,4,,2000,,3.5
165,格器,2020-02-23 00:00,3.4,,60,,,,7,,2000,,3.4
165,格器,2020-02-23 01:00,3.1,,62,,,,1,,2000,,2.6
165,格器,2020-02-23 02:00,2.8,,63,,,,0,,2000,,1.9
165,格器,2020-02-23 03:00,2.4,,69,,,,3,Sc,2000,,1.6
165,格器,2020-02-23 04:00,2.2,,69,,,,1,Sc,2000,,1.3
165,格器,2020-02-23 05:00,2.2,,70,,,,1,Sc,2000,,1.2
165,格器,2020-02-23 06:00,1.9,,70,,,,1,Sc,2000,,.9
165,格器,2020-02-23 07:00,1.4,,73,,,,0,,2000,,.3
165,格器,2020-02-23 08:00,1.2,,72,.4,.14,,0,,2000,,.8
165,格器,2020-02-23 09:00,2.6,,63,1,.79,,0,,2000,,4.6
165,格器,2020-02-23 10:00,4,,55,1,1.53,,0,,2000,,9.2
165,格器,2020-02-23 11:00,4.4,,52,1,2.15,,0,,2000,,13.1
165,格器,2020-02-23 12:00,5.3,,51,1,2.56,,0,,2000,,16.2
165,格器,2020-02-23 13:00,6.2,,50,1,2.76,,0,,1958,,18.6
165,格器,2020-02-23 14:00,6.7,,45,1,2.7,,0,,2000,,19.1
165,格器,2020-02-23 15:00,7.4,,43,1,2.39,,0,,1980,,18.7
165,格器,2020-02-23 16:00,7.4,,46,1,1.91,,0,,2000,,16.5
165,格器,2020-02-23 17:00,6.6,,52,1,1.22,,0,,2000,,12.1
165,格器,2020-02-23 18:00,5.5,,59,1,.47,,0,,2000,,7.9
165,格器,2020-02-23 19:00,4,,65,.2,.02,,0,,2000,,5.2
165,格器,2020-02-23 20:00,3.4,,69,,,,0,,2000,,3.9
165,格器,2020-02-23 21:00,3.1,,69,,,,0,,2000,,2.9
165,格器,2020-02-23 22:00,2.7,,71,,,,0,,2000,,2.4
165,格器,2020-02-23 23:00,2.3,,70,,,,0,,2000,,2
165,格器,2020-02-24 00:00,1.9,,71,,,,0,,2000,,1.5
165,格器,2020-02-24 01:00,1.4,,77,,,,0,,2000,,1.1
165,格器,2020-02-24 02:00,1.3,,79,,,,0,,2000,,1
165,格器,2020-02-24 03:00,1,,79,,,,0,,2000,,.7
165,格器,2020-02-24 04:00,.6,,83,,,,0,,2000,,.5
165,格器,2020-02-24 05:00,.5,,82,,,,0,,2000,,.4
165,格器,2020-02-24 06:00,.7,,80,,,,0,,2000,,.4
165,格器,2020-02-24 07:00,.9,,78,,,,0,,2000,,.3
165,格器,2020-02-24 08:00,1.3,,76,.4,.13,,0,,2000,,1.3
165,格器,2020-02-24 09:00,4.2,,67,1,.77,,0,,1966,,5.4
165,格器,2020-02-24 10:00,6.3,,63,1,1.5,,0,,2000,,10.8
165,格器,2020-02-24 11:00,9.5,,57,1,2.04,,4,Ci,2000,,15.6
165,格器,2020-02-24 12:00,11.9,,56,1,2.42,,5,Ci,1995,,19.4
165,格器,2020-02-24 13:00,12.8,,53,1,2.22,,7,Ac,1984,,20
165,格器,2020-02-24 14:00,12.8,,55,.4,1.59,,6,Ac,1978,,18.1
165,格器,2020-02-24 15:00,12.6,,57,.1,1.14,,7,Ac,2000,,16
165,格器,2020-02-24 16:00,12.4,,59,.1,.84,,8,Ac,2000,,14.7
165,格器,2020-02-24 17:00,12.3,,58,0,.46,,8,Ac,2000,,13.2
165,格器,2020-02-24 18:00,12,,63,0,.17,,8,Ac,2000,,11.5
165,格器,2020-02-24 19:00,12,,65,0,0,,10,,2000,,10.7
165,格器,2020-02-24 20:00,11.8,,58,,,,10,,2000,,10.3
165,格器,2020-02-24 21:00,11,0,68,,,,10,StNs,1964,,9.6
165,格器,2020-02-24 22:00,10.5,,64,,,,10,ScAs,2000,,9
165,格器,2020-02-24 23:00,11.1,,66,,,,10,,2000,,9.3
165,格器,2020-02-25 00:00,11.1,0,68,,,,9,Sc,2000,,9.5
165,格器,2020-02-25 01:00,11.6,,73,,,,10,,2000,,9.9
165,格器,2020-02-25 02:00,11.7,,79,,,,10,,2000,,10.3
165,格器,2020-02-25 03:00,12.1,,82,,,,9,Sc,2000,,10.6
165,格器,2020-02-25 04:00,13.4,,80,,,,10,ScAs,2000,,11.3
165,格器,2020-02-25 05:00,13.6,,82,,,,10,ScAs,2000,,11.7
165,格器,2020-02-25 06:00,13.9,.2,84,,,,10,ScAs,2000,,12.1
165,格器,2020-02-25 07:00,13.9,,86,,,,10,StNs,1991,,12.3
165,格器,2020-02-25 08:00,14.6,,86,0,.01,,10,StNs,1821,,12.6
165,格器,2020-02-25 09:00,14.4,.2,88,0,.02,,10,ScAs,1480,,14.5
165,格器,2020-02-25 10:00,15.2,,85,0,.03,,10,ScAs,1440,,15.3
165,格器,2020-02-25 11:00,14.3,,91,0,.05,,10,StNs,832,,14.2
165,格器,2020-02-25 12:00,12.9,.1,95,0,.11,,10,ScAs,455,,14.2
165,格器,2020-02-25 13:00,12.5,,94,0,.35,,10,StNs,519,,13.7
165,格器,2020-02-25 14:00,12.3,,95,0,.2,,10,StNs,443,,13.1
165,格器,2020-02-25 15:00,11.9,1.1,96,0,.15,,10,StNs,406,,12.4
165,格器,2020-02-25 16:00,11,,97,0,.08,,10,StNs,302,,11.6
165,格器,2020-02-25 17:00,10.3,,98,0,.04,,10,ScAs,135,,11.2
165,格器,2020-02-25 18:00,9.9,.2,98,0,.04,,10,,33,,10.7
165,格器,2020-02-25 19:00,9.2,,99,0,.01,,10,StNs,42,,10.2
165,格器,2020-02-25 20:00,8.3,,98,,,,10,,22,,9.5
165,格器,2020-02-25 21:00,7.6,.1,99,,,,10,,21,,9
165,格器,2020-02-25 22:00,7.5,,99,,,,10,,19,,8.8
165,格器,2020-02-25 23:00,7,,99,,,,10,,69,,8.2
165,格器,2020-02-26 00:00,7.1,,99,,,,10,,105,,8.3
165,格器,2020-02-26 01:00,6.8,,99,,,,9,,344,,8
165,格器,2020-02-26 02:00,6.7,,99,,,,9,,577,,7.8
165,格器,2020-02-26 03:00,6.8,,98,,,,9,Sc,570,,7.9
165,格器,2020-02-26 04:00,6.8,,98,,,,9,Sc,176,,7.9
165,格器,2020-02-26 05:00,6.6,,98,,,,10,StNs,177,,7.8
165,格器,2020-02-26 06:00,6.7,.4,99,,,,10,StNs,52,,7.9
165,格器,2020-02-26 07:00,6.7,,99,,,,10,StNs,122,,7.8
165,格器,2020-02-26 08:00,6.4,,99,0,.05,,10,StNs,184,,8
165,格器,2020-02-26 09:00,6.2,.3,98,0,.16,,10,ScAs,740,,8.1
165,格器,2020-02-26 10:00,6.6,,97,0,.48,,9,Sc,1929,,12.1
165,格器,2020-02-26 11:00,8.1,,83,.8,1.64,,7,ScCi,2000,,22.3
165,格器,2020-02-26 12:00,9.5,,75,1,2.4,,6,Ci,2000,,25.2
165,格器,2020-02-26 13:00,11.1,,66,1,2.6,,5,ScCi,2000,,25.3
165,格器,2020-02-26 14:00,10.5,,63,1,2.57,,6,Ci,1961,,23.4
165,格器,2020-02-26 15:00,9.7,,60,1,2.28,,6,Ci,1987,,20.6
165,格器,2020-02-26 16:00,8.6,,62,1,1.7,,4,Ci,2000,,16
165,格器,2020-02-26 17:00,7.6,,68,1,1.12,,0,,2000,,10.7
165,格器,2020-02-26 18:00,6.5,,76,1,.44,,0,,2000,,7.3
165,格器,2020-02-26 19:00,5.8,,80,0,.05,,6,,1586,,6.4
165,格器,2020-02-26 20:00,5.1,,80,,,,0,,1647,,5
165,格器,2020-02-26 21:00,4.4,,78,,,,3,Sc,1922,,4.3
165,格器,2020-02-26 22:00,3.9,,77,,,,0,,1883,,3.4
165,格器,2020-02-26 23:00,3.3,,79,,,,0,,1877,,2.8
165,格器,2020-02-27 00:00,3.1,,81,,,,0,,1879,,2.4
165,格器,2020-02-27 01:00,3.2,,81,,,,8,,1882,,3.1
165,格器,2020-02-27 02:00,3.8,,77,,,,10,,1939,,3.3
165,格器,2020-02-27 03:00,3.3,,82,,,,0,,1678,,2.5
165,格器,2020-02-27 04:00,3,,82,,,,4,Sc,1668,,3.7
165,格器,2020-02-27 05:00,3.3,,82,,,,5,Sc,1633,,3.4
165,格器,2020-02-27 06:00,3.5,,85,,,,6,Sc,1305,,2.8
165,格器,2020-02-27 07:00,3.4,,87,,,,2,Sc,996,,2.5
165,格器,2020-02-27 08:00,3,,87,0,.12,,7,Sc,1048,,5.1
165,格器,2020-02-27 09:00,4.3,,82,.4,.66,,2,Sc,1102,,15
165,格器,2020-02-27 10:00,5.2,,79,1,1.43,,1,Sc,987,,21.8
165,格器,2020-02-27 11:00,6.3,,73,1,1.78,,0,,1192,,25.8
165,格器,2020-02-27 12:00,7.1,,67,.7,1.72,,3,Sc,1316,,17.8
165,格器,2020-02-27 13:00,9.1,,59,1,2.41,,4,Sc,1444,,30.2
165,格器,2020-02-27 14:00,9.5,,58,1,2.69,,5,Sc,1516,,29.1
165,格器,2020-02-27 15:00,9.8,,60,1,2.33,,2,Sc,1667,,25.1
165,格器,2020-02-27 16:00,9.5,,60,1,1.77,,1,Sc,1602,,21.8
165,格器,2020-02-27 17:00,8.8,,63,1,1.12,,0,,1578,,12.8
165,格器,2020-02-27 18:00,7.1,,70,.9,.43,,0,,1667,,8
165,格器,2020-02-27 19:00,6.1,,81,0,.04,,4,,1209,,5.8
165,格器,2020-02-27 20:00,5.4,,81,,,,0,,1226,,4.9
165,格器,2020-02-27 21:00,4.9,,82,,,,0,,1101,,4.6
165,格器,2020-02-27 22:00,4.8,,84,,,,1,,1002,,4
165,格器,2020-02-27 23:00,4.4,,80,,,,9,,1020,,3.2
165,格器,2020-02-28 00:00,4.6,,80,,,,3,,1159,,3.4
165,格器,2020-02-28 01:00,4.7,,80,,,,8,,1283,,3.7
165,格器,2020-02-28 02:00,4.9,,78,,,,9,,1701,,4.7
165,格器,2020-02-28 03:00,5.4,,75,,,,8,Ac,1971,,5.5
165,格器,2020-02-28 04:00,5.8,,70,,,,9,Ac,2000,,6
165,格器,2020-02-28 05:00,6.4,,68,,,,10,As,2000,,6.7
165,格器,2020-02-28 06:00,6.7,,67,,,,10,As,2000,,7
165,格器,2020-02-28 07:00,6.9,,65,,,,10,ScAs,2000,,7.1
165,格器,2020-02-28 08:00,7.1,,63,0,.01,,10,ScAs,2000,,7.5
165,格器,2020-02-28 09:00,7.3,,61,0,.13,,10,ScAs,2000,,8.4
165,格器,2020-02-28 10:00,7.5,,62,0,.22,,10,ScAs,2000,,8.4
165,格器,2020-02-28 11:00,7.8,,63,0,.2,,10,StNs,2000,,7.3
165,格器,2020-02-28 12:00,6.9,.7,75,0,.25,,10,StNs,1932,,7.1
165,格器,2020-02-28 13:00,6.5,,86,0,.42,,10,StNs,1839,,8.1
165,格器,2020-02-28 14:00,6.3,,84,0,.62,,10,StNs,1998,,8
165,格器,2020-02-28 15:00,6.3,1.9,84,0,.49,,10,StNs,2000,,8.1
165,格器,2020-02-28 16:00,6.3,,85,0,.27,,10,StNs,1981,,7.3
165,格器,2020-02-28 17:00,5.9,,84,0,.16,,10,StNs,2000,,6.3
165,格器,2020-02-28 18:00,6,.2,80,0,.09,,10,ScAs,2000,,6.3
165,格器,2020-02-28 19:00,5.8,,84,0,.02,,9,,2000,,6.3
165,格器,2020-02-28 20:00,5.7,,83,,,,9,,2000,,6.3
165,格器,2020-02-28 21:00,5.7,,84,,,,8,Sc,2000,,6.4
165,格器,2020-02-28 22:00,5.8,,83,,,,8,,2000,,6.4
165,格器,2020-02-28 23:00,5.8,,83,,,,6,,2000,,6.4
165,格器,2020-02-29 00:00,5.8,,84,,,,2,,2000,,6.4
165,格器,2020-02-29 01:00,5.8,,83,,,,10,,2000,,6.5
165,格器,2020-02-29 02:00,5.9,,81,,,,9,,1986,,6.6
165,格器,2020-02-29 03:00,6.1,,81,,,,10,ScAs,1973,,6.6
165,格器,2020-02-29 04:00,6,,81,,,,10,ScAs,1827,,6.5
165,格器,2020-02-29 05:00,5.9,,83,,,,10,ScAs,1756,,6.5
165,格器,2020-02-29 06:00,5.8,,84,,,,10,ScAs,1637,,6.4
165,格器,2020-02-29 07:00,5.8,,83,,,,10,ScAs,1786,,6.1
165,格器,2020-02-29 08:00,6,,80,0,.09,,10,ScAs,1963,,7.4
165,格器,2020-02-29 09:00,6.3,,81,0,.29,,10,ScAs,1996,,8.4
165,格器,2020-02-29 10:00,6.9,,80,0,.4,,9,ScCi,1988,,10.5
165,格器,2020-02-29 11:00,8.1,,73,0,.51,,9,ScCi,2000,,11.4
165,格器,2020-02-29 12:00,8.6,,70,0,.52,,9,ScCi,2000,,12.7
165,格器,2020-02-29 13:00,9.2,,69,0,.56,,9,ScCi,2000,,13.3
165,格器,2020-02-29 14:00,9.7,,67,0,.66,,9,ScCi,2000,,15.1
165,格器,2020-02-29 15:00,9.9,,70,0,.72,,9,ScCi,2000,,13.8
165,格器,2020-02-29 16:00,10.4,,71,0,.71,,9,ScCi,2000,,15.1
165,格器,2020-02-29 17:00,10.4,,67,0,.42,,9,Sc,2000,,12.6
165,格器,2020-02-29 18:00,8.6,,83,0,.23,,7,ScAc,1498,,9.6
165,格器,2020-02-29 19:00,7.2,,89,0,.03,,1,,777,,6.7
165,格器,2020-02-29 20:00,6.5,,86,,,,0,,855,,5.9
165,格器,2020-02-29 21:00,6.1,,88,,,,0,,631,,5.5
165,格器,2020-02-29 22:00,5.8,,93,,,,1,,327,,5.2
165,格器,2020-02-29 23:00,5.2,,92,,,,2,,474,,4.3
165,格器,2020-03-01 00:00,4.7,,94,,,,0,,499,,3.6
165,格器,2020-03-01 01:00,4.3,,95,,,,0,,519,,4.1
165,格器,2020-03-01 02:00,4.1,,96,,,,3,,402,,3.3
165,格器,2020-03-01 03:00,4,,96,,,,8,Sc,441,,4.5
165,格器,2020-03-01 04:00,4.6,,93,,,,9,Sc,912,,5.2
165,格器,2020-03-01 05:00,4.6,,91,,,,6,Sc,1322,,5.4
165,格器,2020-03-01 06:00,4.9,,91,,,,8,Sc,1184,,5.7
165,格器,2020-03-01 07:00,4.9,,91,,,,10,ScAs,1131,,5.7
165,格器,2020-03-01 08:00,5,,92,0,.1,,10,ScAs,941,,6.7
165,格器,2020-03-01 09:00,5.3,,89,0,.26,,10,ScAs,1128,,7.2
165,格器,2020-03-01 10:00,5.8,,84,0,.48,,10,ScAs,1342,,8.8
165,格器,2020-03-01 11:00,6.2,,82,0,.56,,10,ScAs,1508,,10.8
165,格器,2020-03-01 12:00,6.8,,78,0,.78,,10,ScAs,1550,,12.7
165,格器,2020-03-01 13:00,7.4,,77,0,.83,,10,ScAs,1669,,14
165,格器,2020-03-01 14:00,7.3,,76,0,.94,,10,ScAs,1850,,11.8
165,格器,2020-03-01 15:00,7,,74,0,.68,,9,Sc,1930,,11.2
165,格器,2020-03-01 16:00,6.9,,72,0,.58,,9,Sc,1955,,9.6
165,格器,2020-03-01 17:00,6.2,,76,0,.19,,10,ScAs,1425,,7.6
165,格器,2020-03-01 18:00,5.5,,84,0,.08,,10,ScAs,1030,,6.6
165,格器,2020-03-01 19:00,5.4,,81,0,.01,,9,,1240,,6.4
165,格器,2020-03-01 20:00,5.3,,77,,,,10,,1085,,6.1
165,格器,2020-03-01 21:00,5.3,,74,,,,5,Sc,1284,,5.8
165,格器,2020-03-01 22:00,5.3,,74,,,,8,Sc,1585,,5.7
165,格器,2020-03-01 23:00,5.3,,73,,,,10,,1521,,5.8
165,格器,2020-03-02 00:00,5.4,0,78,,,,9,,1168,,5.8
165,格器,2020-03-02 01:00,5.4,,78,,,,8,,1001,,5.6
165,格器,2020-03-02 02:00,4.8,,76,,,,9,,894,,5.2
165,格器,2020-03-02 03:00,4.8,,77,,,,9,Sc,1034,,5
165,格器,2020-03-02 04:00,4.8,,69,,,,8,Sc,1594,,5.1
165,格器,2020-03-02 05:00,4.5,,67,,,,9,Sc,1805,,4.4
165,格器,2020-03-02 06:00,4.1,,68,,,,8,Sc,1827,,3.8
165,格器,2020-03-02 07:00,3.9,,68,,,,8,Sc,1310,,3.6
165,格器,2020-03-02 08:00,3.6,,65,.1,.11,,6,Sc,1519,,4.9
165,格器,2020-03-02 09:00,3.5,,63,.4,.43,,10,ScAs,1815,,6.2
165,格器,2020-03-02 10:00,3.9,,57,.6,1.04,,6,Sc,1882,,14.9
165,格器,2020-03-02 11:00,4.5,,49,1,2.11,,3,Sc,1853,,17.9
165,格器,2020-03-02 12:00,4.7,,47,1,2.69,,0,,1904,,18.7
165,格器,2020-03-02 13:00,5.1,,49,1,2.85,,0,,1890,,19.1
165,格器,2020-03-02 14:00,5.3,,48,1,2.76,,0,,1920,,18.9
