瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),款屈(款屈距绢),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
165,格器,2017-06-05 10:00,23.1,,44,1,1.95,,6,AcCi,1764,,41.6
165,格器,2017-06-05 11:00,25.2,,38,1,2.45,,4,Ci,1924,,47.5
165,格器,2017-06-05 12:00,27.2,,32,1,2.81,,5,Ci,1942,,52.7
165,格器,2017-06-05 13:00,28.3,,28,1,3.03,,6,Ci,2000,,55.3
165,格器,2017-06-05 14:00,28.5,,28,1,2.89,,5,Ci,1975,,54.9
165,格器,2017-06-05 15:00,28.7,,36,1,2.65,,3,Ci,2000,,52.2
165,格器,2017-06-05 16:00,28,,44,1,2.24,,3,Ci,2000,,48.4
165,格器,2017-06-05 17:00,25.5,,48,.8,1.35,,6,AcCi,2000,,37.2
165,格器,2017-06-05 18:00,24.6,,49,.6,.81,,7,Ci,2000,,30.9
165,格器,2017-06-05 19:00,24.3,,45,0,.26,,,,2000,,27.4
165,格器,2017-06-05 20:00,22.8,,41,0,.04,,,,2000,,24.1
165,格器,2017-06-05 21:00,21.4,,65,,,,8,Ci,1603,,23
165,格器,2017-06-05 22:00,20.9,,67,,,,,,2000,,22.2
165,格器,2017-06-05 23:00,20.6,,63,,,,,,2000,,21.5
165,格器,2017-06-06 00:00,20.5,,55,,,,9,Ci,2000,,21.2
165,格器,2017-06-06 01:00,20.3,,50,,,,,,2000,,21
165,格器,2017-06-06 02:00,20.4,,48,,,,,,2000,,20.8
165,格器,2017-06-06 03:00,20.2,,48,,,,9,AcCi,2000,,20.6
165,格器,2017-06-06 04:00,20.4,,48,,,,9,Ac,2000,,20.5
165,格器,2017-06-06 05:00,20.2,,51,,,,9,Ac,2000,,20.4
165,格器,2017-06-06 06:00,20,,54,0,.01,,9,Ac,2000,,20.6
165,格器,2017-06-06 07:00,20.2,,54,0,.18,,9,Ac,2000,,22.2
165,格器,2017-06-06 08:00,20.5,,51,0,.3,,10,ScAs,2000,,23.7
165,格器,2017-06-06 09:00,21,,50,0,.5,,10,As,2000,,26.4
165,格器,2017-06-06 10:00,21.6,,53,0,.81,,10,As,1996,,29.4
165,格器,2017-06-06 11:00,20.4,,70,0,.71,,10,ScAs,1975,,25.6
165,格器,2017-06-06 12:00,18.1,0,94,0,.39,,10,StNs,1202,,20.5
165,格器,2017-06-06 13:00,17.9,.7,94,0,.39,,10,StNs,1766,,20.8
165,格器,2017-06-06 14:00,17.8,0,94,0,.51,,10,StNs,1649,,20.2
165,格器,2017-06-06 15:00,18.1,.1,89,0,.26,,10,StNs,1970,,19.1
165,格器,2017-06-06 16:00,17.1,0,98,0,.13,,10,StNs,2000,,18.2
165,格器,2017-06-06 17:00,16.8,.4,98,0,.11,,10,StNs,740,,18.3
165,格器,2017-06-06 18:00,17.3,.7,98,0,.11,,10,StNs,736,,18.7
165,格器,2017-06-06 19:00,17.7,2,98,0,.05,,10,StNs,661,,18.5
165,格器,2017-06-06 20:00,18.5,.7,98,0,.02,,10,StNs,2000,,18.9
165,格器,2017-06-06 21:00,19.5,.1,98,,,,10,StNs,2000,,19.3
165,格器,2017-06-06 22:00,19.3,1.2,98,,,,10,StNs,314,,19.5
165,格器,2017-06-06 23:00,19.4,.8,98,,,,10,StNs,1237,,19.6
165,格器,2017-06-07 00:00,19.5,1.1,98,,,,10,,278,,19.8
165,格器,2017-06-07 01:00,19.8,1,98,,,,10,StNs,309,,20
165,格器,2017-06-07 02:00,20.1,.5,98,,,,10,StNs,627,,20.2
165,格器,2017-06-07 03:00,19.9,.3,98,,,,10,ScAs,675,,20.2
165,格器,2017-06-07 04:00,19.7,,98,,,,10,ScAs,286,,20
165,格器,2017-06-07 05:00,19.1,,98,,,,10,ScAs,227,,19.5
165,格器,2017-06-07 06:00,18.7,,98,0,.03,,10,ScAs,336,,19.3
165,格器,2017-06-07 07:00,18.7,,98,0,.18,,9,Sc,552,,20.1
165,格器,2017-06-07 08:00,18.6,,98,0,.25,,10,ScAs,782,,20.1
165,格器,2017-06-07 09:00,18.4,.1,98,0,.23,,10,ScAs,1643,,20.2
165,格器,2017-06-07 10:00,18.3,,98,0,.22,,10,ScAs,1629,,19.7
165,格器,2017-06-07 11:00,18.3,,98,0,.28,,10,ScAs,1440,,20.2
165,格器,2017-06-07 12:00,18.5,,98,0,.42,,10,ScAs,1430,,20.3
165,格器,2017-06-07 13:00,18.2,,98,0,.28,,10,ScAs,1866,,19.9
165,格器,2017-06-07 14:00,17.5,0,98,0,.37,,10,St,367,,19.8
165,格器,2017-06-07 15:00,17.3,0,98,0,.33,,10,St,1179,,19.5
165,格器,2017-06-07 16:00,17.3,0,98,0,.25,,10,ScAs,1826,,20
165,格器,2017-06-07 17:00,17.8,,93,0,.35,,10,ScAs,2000,,19.1
165,格器,2017-06-07 18:00,17.8,,94,0,.17,,10,ScAs,2000,,18.8
165,格器,2017-06-07 19:00,17.6,,94,0,.11,,,,2000,,18.2
165,格器,2017-06-07 20:00,17.4,,96,0,.01,,,,2000,,17.8
165,格器,2017-06-07 21:00,17.1,,98,,,,7,Sc,2000,,16.9
165,格器,2017-06-07 22:00,16.7,,98,,,,,,2000,,16.5
165,格器,2017-06-07 23:00,16.6,,98,,,,,,2000,,16.7
165,格器,2017-06-08 00:00,16.5,,98,,,,4,Sc,2000,,16
165,格器,2017-06-08 01:00,16.5,,98,,,,,,1891,,15.7
165,格器,2017-06-08 02:00,16.6,,98,,,,,,1507,,15.9
165,格器,2017-06-08 03:00,16.8,,98,,,,4,Sc,901,,15.9
165,格器,2017-06-08 04:00,16.8,,98,,,,4,Sc,681,,15.7
165,格器,2017-06-08 05:00,16.6,,97,,,,5,Sc,546,,15.2
165,格器,2017-06-08 06:00,16.4,,98,0,.03,,3,Sc,443,,15.9
165,格器,2017-06-08 07:00,16.9,,98,0,.18,,5,Sc,482,,17.7
165,格器,2017-06-08 08:00,17.8,,98,0,.4,,6,Sc,441,,19.9
165,格器,2017-06-08 09:00,18.9,,90,.2,.95,,2,Sc,611,,23
165,格器,2017-06-08 10:00,20.3,,84,.8,1.62,,6,Sc,654,,27.9
165,格器,2017-06-08 11:00,21.8,,76,1,2.53,,5,Sc,768,,36.9
165,格器,2017-06-08 12:00,22.7,,72,1,2.84,,4,Sc,1240,,42.4
165,格器,2017-06-08 13:00,21.8,,80,.7,1.79,,8,Sc,1521,,35.6
165,格器,2017-06-08 14:00,22.1,,76,1,2.91,,7,Sc,1434,,43.3
165,格器,2017-06-08 15:00,22.2,,76,1,2.71,,3,Ci,1090,,43
165,格器,2017-06-08 16:00,22.5,,74,1,2.27,,0,,1027,,40
165,格器,2017-06-08 17:00,22.1,,84,1,1.71,,0,,844,,35.6
165,格器,2017-06-08 18:00,21.5,,90,1,1.04,,4,Ci,741,,27.8
165,格器,2017-06-08 19:00,20.2,,98,.1,.25,,,,544,,24.7
165,格器,2017-06-08 20:00,19.4,,98,0,.04,,,,446,,22.6
165,格器,2017-06-08 21:00,18.8,,98,,,,4,Ci,319,,21.1
165,格器,2017-06-08 22:00,18.5,,98,,,,,,245,,19.6
165,格器,2017-06-08 23:00,18.1,,98,,,,,,239,,19
165,格器,2017-06-09 00:00,17.8,,98,,,,0,,262,,18.1
165,格器,2017-06-09 01:00,17.2,,98,,,,,,173,,17.5
165,格器,2017-06-09 02:00,16.9,,98,,,,,,182,,16.9
165,格器,2017-06-09 03:00,16.8,,98,,,,5,Ci,153,,16.4
165,格器,2017-06-09 04:00,16.4,,98,,,,6,Ci,214,,15.9
165,格器,2017-06-09 05:00,15.7,,98,,,,7,Ci,134,,15.7
165,格器,2017-06-09 06:00,15.8,,98,0,.02,,6,Ci,156,,16.9
165,格器,2017-06-09 07:00,16.6,,98,.1,.26,,5,Ci,161,,19.1
165,格器,2017-06-09 08:00,18.1,,98,.7,.76,,5,Ci,283,,24.2
165,格器,2017-06-09 09:00,20.3,,83,1,1.5,,4,Ci,403,,29.7
165,格器,2017-06-09 10:00,22,,71,.9,1.82,,3,Ci,466,,34.8
165,格器,2017-06-09 11:00,22.9,,60,1,2.49,,0,,585,,42.1
165,格器,2017-06-09 12:00,23.8,,65,1,2.82,,0,,705,,46.4
165,格器,2017-06-09 13:00,24.6,,61,1,2.99,,0,,966,,48.7
165,格器,2017-06-09 14:00,24.9,,55,1,2.92,,0,,1633,,48
165,格器,2017-06-09 15:00,24.9,,46,1,2.63,,0,,1981,,45.6
165,格器,2017-06-09 16:00,24.3,,54,1,2.21,,0,,1967,,41.6
165,格器,2017-06-09 17:00,23.5,,67,1,1.65,,0,,1936,,36.9
165,格器,2017-06-09 18:00,23.1,,68,1,1.04,,0,,1830,,29.8
165,格器,2017-06-09 19:00,22,,78,.8,.42,,,,1941,,25.6
165,格器,2017-06-09 20:00,21.2,,87,0,.06,,,,1224,,23.2
165,格器,2017-06-09 21:00,21,,91,,,,6,Ci,694,,22.3
165,格器,2017-06-09 22:00,20.9,,98,,,,,,412,,21.9
165,格器,2017-06-09 23:00,21,,98,,,,,,294,,21.8
165,格器,2017-06-10 00:00,20.8,,98,,,,7,ScCi,286,,21.5
165,格器,2017-06-10 01:00,20.8,,98,,,,,,291,,21.5
165,格器,2017-06-10 02:00,20.9,,98,,,,,,242,,21.9
165,格器,2017-06-10 03:00,20.8,,98,,,,8,ScCi,324,,21.6
165,格器,2017-06-10 04:00,20.9,,98,,,,8,ScCi,325,,21.7
165,格器,2017-06-10 05:00,20.5,0,98,,,,10,St,195,,21.5
165,格器,2017-06-10 06:00,20.2,0,98,0,.01,,10,ScAs,269,,21.4
165,格器,2017-06-10 07:00,20.2,0,98,0,.06,,10,ScAs,249,,21.6
165,格器,2017-06-10 08:00,20.4,,98,0,.1,,10,ScAs,128,,22
165,格器,2017-06-10 09:00,20.9,,98,0,.33,,10,ScAs,322,,24.1
165,格器,2017-06-10 10:00,22.2,,98,0,.57,,10,ScAs,681,,26.2
165,格器,2017-06-10 11:00,23.3,,93,.1,1.08,,10,ScAs,762,,32.4
165,格器,2017-06-10 12:00,22.9,,98,0,.83,,9,Sc,796,,32
165,格器,2017-06-10 13:00,24.3,,90,.4,2.07,,9,Sc,997,,38.8
165,格器,2017-06-10 14:00,24.6,,88,0,1.16,,9,Sc,1197,,34.3
165,格器,2017-06-10 15:00,24.1,,95,0,.76,,9,Sc,1020,,31.7
165,格器,2017-06-10 16:00,23.4,,98,0,.91,,10,ScAs,1125,,32
165,格器,2017-06-10 17:00,23.1,,98,0,.53,,10,ScAs,732,,28.8
165,格器,2017-06-10 18:00,22.5,,98,0,.23,,10,ScAs,398,,26.1
165,格器,2017-06-10 19:00,22.5,,98,0,.14,,,,353,,25.4
165,格器,2017-06-10 20:00,22.5,,98,0,.03,,,,330,,23.8
165,格器,2017-06-10 21:00,22.1,,98,,,,7,Sc,228,,23.6
165,格器,2017-06-10 22:00,22,,98,,,,,,271,,23.3
165,格器,2017-06-10 23:00,22,,98,,,,,,231,,22.9
165,格器,2017-06-11 00:00,21.9,,98,,,,9,Sc,243,,22.7
165,格器,2017-06-11 01:00,21.8,,98,,,,,,194,,22.5
165,格器,2017-06-11 02:00,21.3,,98,,,,,,110,,22.4
165,格器,2017-06-11 03:00,20.7,.1,98,,,,10,St,31,,21.7
165,格器,2017-06-11 04:00,20.3,0,98,,,,10,ScAs,197,,21
165,格器,2017-06-11 05:00,20.2,,98,,,,10,ScAs,361,,21.2
165,格器,2017-06-11 06:00,20.1,,98,0,0,,10,ScAs,294,,21.3
165,格器,2017-06-11 07:00,20,,98,0,.02,,10,ScAs,145,,21.1
165,格器,2017-06-11 08:00,19.9,.2,98,0,.15,,10,ScAs,195,,22.1
165,格器,2017-06-11 09:00,19.9,,98,0,.27,,10,ScAs,358,,22.4
165,格器,2017-06-11 10:00,20.9,,98,0,.63,,7,Sc,659,,26.8
165,格器,2017-06-11 11:00,23.1,,85,.5,1.64,,5,Sc,758,,37.4
165,格器,2017-06-11 12:00,24.4,,80,1,2.87,,4,Sc,779,,45.8
165,格器,2017-06-11 13:00,25.1,,72,1,2.95,,4,Ci,1064,,47.5
165,格器,2017-06-11 14:00,25.8,,60,1,2.54,,5,Ci,1374,,43
165,格器,2017-06-11 15:00,25.8,,53,.8,1.84,,5,Ci,1826,,39.2
165,格器,2017-06-11 16:00,25.9,,45,.9,1.85,,6,Ci,1998,,41.1
165,格器,2017-06-11 17:00,25.2,,41,1,1.42,,4,Ci,1938,,35.4
165,格器,2017-06-11 18:00,23.9,,46,.6,.83,,3,Ci,2000,,29.4
165,格器,2017-06-11 19:00,22.1,,57,0,.3,,,,2000,,25.4
165,格器,2017-06-11 20:00,20.9,,68,0,.04,,,,2000,,22.8
165,格器,2017-06-11 21:00,19.9,,75,,,,3,Ci,2000,,21.4
165,格器,2017-06-11 22:00,19.3,,75,,,,,,2000,,20.5
165,格器,2017-06-11 23:00,18.7,,79,,,,,,2000,,19.3
165,格器,2017-06-12 00:00,19,,98,,,,5,Ci,478,,19.5
165,格器,2017-06-12 01:00,18.8,,98,,,,,,466,,19.3
165,格器,2017-06-12 02:00,18.3,,92,,,,,,1431,,18.6
165,格器,2017-06-12 03:00,18.1,,89,,,,8,Ci,1346,,18.5
165,格器,2017-06-12 04:00,17.9,,88,,,,7,Ci,1773,,18.3
165,格器,2017-06-12 05:00,17.7,,79,,,,8,Ci,2000,,18.1
165,格器,2017-06-12 06:00,17.7,,79,0,.02,,9,Ci,2000,,18.3
165,格器,2017-06-12 07:00,18.2,,71,0,.22,,9,Ci,2000,,20
165,格器,2017-06-12 08:00,19.4,,60,0,.5,,8,Ci,1835,,22.8
165,格器,2017-06-12 09:00,20.3,,57,0,.77,,9,Ci,2000,,25
165,格器,2017-06-12 10:00,21.5,,52,0,1.18,,8,Ci,2000,,30.4
165,格器,2017-06-12 11:00,22.4,,50,0,1.36,,9,Ci,2000,,32.8
165,格器,2017-06-12 12:00,23,,51,.2,1.59,,6,Ci,2000,,35.6
165,格器,2017-06-12 13:00,23.7,,50,.9,2.29,,7,Ci,2000,,42.5
165,格器,2017-06-12 14:00,24.4,,47,.9,2.29,,7,Ci,2000,,40.6
165,格器,2017-06-12 15:00,24.3,,43,.5,1.76,,8,Ci,2000,,40.3
165,格器,2017-06-12 16:00,24.2,,37,1,1.95,,4,Ci,2000,,38.9
165,格器,2017-06-12 17:00,24,,39,1,1.44,,5,Ci,2000,,34.7
165,格器,2017-06-12 18:00,23.2,,42,1,.89,,3,Ci,2000,,28.3
165,格器,2017-06-12 19:00,22.4,,46,.5,.39,,,,2000,,24.6
165,格器,2017-06-12 20:00,21.2,,49,0,.06,,,,2000,,21.7
165,格器,2017-06-12 21:00,20.2,,59,,,,9,Sc,2000,,21.4
165,格器,2017-06-12 22:00,19.2,,64,,,,,,2000,,20.3
165,格器,2017-06-12 23:00,18.7,,65,,,,,,2000,,19
165,格器,2017-06-13 00:00,18.6,,66,,,,5,,2000,,18.5
165,格器,2017-06-13 01:00,18.3,,72,,,,,,2000,,18.3
165,格器,2017-06-13 02:00,17.4,,79,,,,,,2000,,17.7
165,格器,2017-06-13 03:00,17.3,,82,,,,9,Ac,2000,,18
165,格器,2017-06-13 04:00,16.9,,89,,,,7,Ac,2000,,17.2
165,格器,2017-06-13 05:00,16.9,,88,,,,9,Ac,2000,,17.8
165,格器,2017-06-13 06:00,17,,88,0,.05,,7,Ac,2000,,18.2
165,格器,2017-06-13 07:00,17.9,,83,.3,.33,,5,AcCi,1999,,20.3
165,格器,2017-06-13 08:00,19.4,,73,.7,.75,,6,Ci,2000,,25.8
165,格器,2017-06-13 09:00,21.2,,67,1,1.44,,0,,1980,,33.2
165,格器,2017-06-13 10:00,22.6,,63,1,2.01,,0,,1950,,39.8
165,格器,2017-06-13 11:00,23.4,,58,1,2.42,,0,,1809,,44.6
165,格器,2017-06-13 12:00,23.6,,61,1,2.72,,5,ScAc,2000,,47.4
165,格器,2017-06-13 13:00,24.5,,57,1,2.2,,7,ScAc,1853,,43.7
165,格器,2017-06-13 14:00,23.9,,63,.6,1.77,,5,Sc,1967,,43.4
165,格器,2017-06-13 15:00,24.1,,69,.8,1.92,,5,ScCi,1974,,39.1
165,格器,2017-06-13 16:00,23.8,,70,.7,1.54,,7,Sc,1845,,36.9
165,格器,2017-06-13 17:00,23.6,,70,.9,1.27,,6,ScAc,1389,,35.1
165,格器,2017-06-13 18:00,21.8,,80,1,.93,,6,Ci,1845,,29.5
165,格器,2017-06-13 19:00,20.6,,88,.6,.4,,,,1472,,25.3
165,格器,2017-06-13 20:00,20,,93,0,.08,,,,1212,,22.2
165,格器,2017-06-13 21:00,19.6,,84,,,,3,Ci,2000,,20.8
165,格器,2017-06-13 22:00,19,,91,,,,,,2000,,19.9
165,格器,2017-06-13 23:00,18.5,,91,,,,,,2000,,19.1
165,格器,2017-06-14 00:00,17.8,,82,,,,0,,2000,,18.2
165,格器,2017-06-14 01:00,17.4,,83,,,,,,2000,,17.6
165,格器,2017-06-14 02:00,17,,87,,,,,,2000,,16.9
165,格器,2017-06-14 03:00,16.5,,90,,,,0,,2000,,16.5
165,格器,2017-06-14 04:00,16.3,,93,,,,0,,1990,,16
165,格器,2017-06-14 05:00,16,,98,,,,0,,2000,,15.8
165,格器,2017-06-14 06:00,15.8,,92,0,.03,,0,,1971,,16.2
165,格器,2017-06-14 07:00,17.6,,83,1,.41,,0,,1981,,20.1
165,格器,2017-06-14 08:00,19.6,,76,1,1,,0,,1959,,27.5
165,格器,2017-06-14 09:00,20.9,,73,1,1.58,,0,,1846,,34.3
165,格器,2017-06-14 10:00,22,,72,1,2.16,,0,,1874,,40.9
165,格器,2017-06-14 11:00,23.1,,71,1,2.58,,0,,1695,,46.1
165,格器,2017-06-14 12:00,24.3,,68,1,2.88,,0,,1977,,50.2
165,格器,2017-06-14 13:00,24.6,,57,1,2.98,,0,,1980,,50.7
165,格器,2017-06-14 14:00,24.8,,58,1,2.9,,0,,1999,,50.9
165,格器,2017-06-14 15:00,24.5,,60,1,2.65,,0,,1890,,48.2
165,格器,2017-06-14 16:00,23.9,,70,1,2.21,,0,,1864,,44.4
165,格器,2017-06-14 17:00,23.3,,69,1,1.69,,0,,2000,,39.7
165,格器,2017-06-14 18:00,23.3,,70,1,1.1,,0,,1972,,30.7
165,格器,2017-06-14 19:00,22.1,,83,1,.5,,,,1915,,25.6
165,格器,2017-06-14 20:00,20.4,,91,.2,.08,,,,1754,,22.6
165,格器,2017-06-14 21:00,19.5,,98,,,,0,,1245,,21.2
165,格器,2017-06-14 22:00,19.1,,98,,,,,,747,,20.3
165,格器,2017-06-14 23:00,18.7,,98,,,,,,600,,19.5
165,格器,2017-06-15 00:00,18.5,,98,,,,0,,563,,18.9
165,格器,2017-06-15 01:00,18.1,,98,,,,,,601,,18.3
165,格器,2017-06-15 02:00,18.2,,98,,,,,,531,,19
165,格器,2017-06-15 03:00,18.1,,98,,,,0,,467,,18.2
165,格器,2017-06-15 04:00,18,,98,,,,4,Sc,520,,18.3
165,格器,2017-06-15 05:00,18,,98,,,,2,Sc,484,,17.5
165,格器,2017-06-15 06:00,18,,98,0,.03,,3,Sc,459,,18.7
165,格器,2017-06-15 07:00,18.4,,98,.3,.28,,2,Sc,529,,20.7
165,格器,2017-06-15 08:00,19.9,,96,1,.96,,1,Sc,1038,,28.7
165,格器,2017-06-15 09:00,20.6,,91,1,1.55,,1,Sc,1513,,35.4
165,格器,2017-06-15 10:00,21.1,,89,1,1.76,,3,Sc,1289,,35.9
165,格器,2017-06-15 11:00,22.4,,78,1,2.47,,1,Sc,1661,,44.9
165,格器,2017-06-15 12:00,23.8,,74,1,2.77,,0,,1645,,48.7
165,格器,2017-06-15 13:00,24.5,,70,1,2.86,,0,,1836,,50.3
165,格器,2017-06-15 14:00,25.9,,63,1,2.64,,4,Ci,1858,,47.1
165,格器,2017-06-15 15:00,25.7,,61,1,2.41,,2,Ci,1884,,48.4
165,格器,2017-06-15 16:00,25.2,,61,1,2.14,,2,Ci,1918,,44.5
165,格器,2017-06-15 17:00,24.5,,69,1,1.55,,3,Ci,1980,,39.3
165,格器,2017-06-15 18:00,23.5,,73,1,1.04,,3,Ci,1931,,30.9
165,格器,2017-06-15 19:00,23,,77,1,.42,,,,1908,,26.4
165,格器,2017-06-15 20:00,21.7,,86,.1,.06,,,,1392,,23.5
165,格器,2017-06-15 21:00,21,,98,,,,0,,1205,,22.2
165,格器,2017-06-15 22:00,20.5,,98,,,,,,1271,,21.2
165,格器,2017-06-15 23:00,20,,98,,,,,,961,,20.5
165,格器,2017-06-16 00:00,19.8,,98,,,,0,,904,,19.8
165,格器,2017-06-16 01:00,19.5,,98,,,,,,682,,19.4
165,格器,2017-06-16 02:00,19.2,,98,,,,,,433,,19.1
165,格器,2017-06-16 03:00,18.8,,98,,,,4,Ci,385,,18.7
165,格器,2017-06-16 04:00,18.6,,98,,,,5,Ci,367,,18.2
165,格器,2017-06-16 05:00,18.5,,98,,,,6,Ci,345,,17.7
165,格器,2017-06-16 06:00,18.4,,98,0,.03,,5,Ci,394,,18.7
165,格器,2017-06-16 07:00,19,,98,0,.21,,8,Ci,477,,21
165,格器,2017-06-16 08:00,20.2,,95,0,.49,,6,Ci,642,,24.1
165,格器,2017-06-16 09:00,23.1,,80,1,1.44,,3,Ci,1191,,35.4
165,格器,2017-06-16 10:00,24.1,,74,1,2.04,,0,,756,,42.8
165,格器,2017-06-16 11:00,25.6,,60,1,2.38,,2,Ci,1140,,46.7
165,格器,2017-06-16 12:00,26.3,,52,1,2.67,,0,,1850,,50.5
165,格器,2017-06-16 13:00,27.6,,43,1,2.89,,0,,1959,,52.5
165,格器,2017-06-16 14:00,27.4,,55,1,2.82,,0,,1867,,52.1
165,格器,2017-06-16 15:00,27.4,,50,1,2.57,,0,,1925,,50.9
165,格器,2017-06-16 16:00,26.1,,62,1,2.16,,0,,1901,,45.9
165,格器,2017-06-16 17:00,25.5,,61,1,1.63,,0,,1905,,41.1
165,格器,2017-06-16 18:00,24.7,,63,1,1.02,,0,,1998,,32.4
165,格器,2017-06-16 19:00,23.4,,72,1,.47,,,,1928,,27.5
165,格器,2017-06-16 20:00,22.2,,88,.1,.07,,,,1617,,24.4
165,格器,2017-06-16 21:00,21.8,,88,,,,0,,1510,,23
165,格器,2017-06-16 22:00,21.3,,91,,,,,,1598,,22.1
165,格器,2017-06-16 23:00,20.6,,98,,,,,,1259,,21.4
165,格器,2017-06-17 00:00,20.2,,98,,,,0,,1190,,20.8
165,格器,2017-06-17 01:00,20,,97,,,,,,1706,,20.3
165,格器,2017-06-17 02:00,19.4,,98,,,,,,1451,,19.7
165,格器,2017-06-17 03:00,19.1,,98,,,,0,,1360,,19.3
165,格器,2017-06-17 04:00,18.9,,98,,,,0,,1580,,18.9
165,格器,2017-06-17 05:00,18.6,,98,,,,0,,1115,,18.5
165,格器,2017-06-17 06:00,18.7,,98,0,.03,,0,,1386,,18.9
165,格器,2017-06-17 07:00,19.6,,96,.9,.36,,0,,1543,,22.6
165,格器,2017-06-17 08:00,21.6,,69,1,.89,,0,,2000,,29.6
165,格器,2017-06-17 09:00,23.4,,61,1,1.46,,0,,2000,,36.5
165,格器,2017-06-17 10:00,25.5,,55,1,1.99,,0,,1992,,43.5
165,格器,2017-06-17 11:00,26.7,,52,1,2.44,,0,,1960,,48.9
165,格器,2017-06-17 12:00,26.6,,50,1,2.76,,0,,1973,,52
165,格器,2017-06-17 13:00,27.3,,50,1,2.83,,0,,2000,,53.1
165,格器,2017-06-17 14:00,27.7,,51,1,2.69,,0,,1996,,52.2
165,格器,2017-06-17 15:00,28,,58,1,2.38,,0,,2000,,49.4
165,格器,2017-06-17 16:00,26,,67,1,1.96,,0,,2000,,44
165,格器,2017-06-17 17:00,25.9,,66,1,1.45,,0,,2000,,39.5
165,格器,2017-06-17 18:00,24.2,,72,1,.88,,0,,2000,,32.1
165,格器,2017-06-17 19:00,22.9,,75,.7,.41,,,,2000,,27.5
165,格器,2017-06-17 20:00,22.1,,77,0,.06,,,,2000,,24.5
165,格器,2017-06-17 21:00,21.3,,83,,,,0,,2000,,23
165,格器,2017-06-17 22:00,20.9,,94,,,,,,1985,,22.1
165,格器,2017-06-17 23:00,20.8,,91,,,,,,2000,,21.4
165,格器,2017-06-18 00:00,20.4,,98,,,,0,,1944,,20.7
165,格器,2017-06-18 01:00,20.1,,98,,,,,,1536,,20.2
165,格器,2017-06-18 02:00,19.8,,98,,,,,,1584,,19.7
165,格器,2017-06-18 03:00,19.5,,98,,,,0,,1594,,19.4
165,格器,2017-06-18 04:00,19,,98,,,,0,,1016,,18.8
165,格器,2017-06-18 05:00,18.8,,98,,,,0,,1020,,18.5
165,格器,2017-06-18 06:00,18.7,,98,0,.03,,0,,692,,18.9
165,格器,2017-06-18 07:00,19.6,,98,.6,.37,,0,,1100,,22.4
165,格器,2017-06-18 08:00,21.2,,73,1,.9,,0,,2000,,29.3
165,格器,2017-06-18 09:00,23,,56,1,1.48,,0,,1994,,36.7
165,格器,2017-06-18 10:00,24.7,,52,1,2.03,,0,,2000,,43.6
165,格器,2017-06-18 11:00,26,,50,1,2.46,,0,,1971,,48.8
165,格器,2017-06-18 12:00,27.9,,38,1,2.78,,0,,2000,,53
165,格器,2017-06-18 13:00,29,,41,1,2.92,,0,,1930,,55.4
165,格器,2017-06-18 14:00,28.3,,49,1,2.81,,0,,2000,,53.5
165,格器,2017-06-18 15:00,27.6,,46,1,2.61,,0,,1960,,50.9
165,格器,2017-06-18 16:00,27.5,,39,1,2.18,,0,,2000,,46.9
165,格器,2017-06-18 17:00,26.2,,49,1,1.67,,0,,2000,,41.7
165,格器,2017-06-18 18:00,25,,58,1,1.07,,0,,2000,,32.4
165,格器,2017-06-18 19:00,23.4,,73,1,.5,,,,2000,,27.3
165,格器,2017-06-18 20:00,22.1,,90,.2,.07,,,,2000,,24.2
165,格器,2017-06-18 21:00,21.5,,95,,,,0,,2000,,22.8
165,格器,2017-06-18 22:00,21.1,,98,,,,,,2000,,21.9
165,格器,2017-06-18 23:00,20.8,,98,,,,,,1697,,21.2
165,格器,2017-06-19 00:00,20.6,,98,,,,0,,1745,,20.5
165,格器,2017-06-19 01:00,20.3,,98,,,,,,1020,,20.1
165,格器,2017-06-19 02:00,20,,98,,,,,,1011,,19.9
165,格器,2017-06-19 03:00,19.6,,98,,,,2,Ci,740,,19.4
165,格器,2017-06-19 04:00,19.5,,98,,,,3,Ci,636,,19
165,格器,2017-06-19 05:00,19.1,,98,,,,3,Ci,487,,18.6
165,格器,2017-06-19 06:00,19.1,,98,0,.04,,4,Ci,681,,19.4
165,格器,2017-06-19 07:00,20.3,,98,.4,.4,,4,Ci,1119,,23.7
165,格器,2017-06-19 08:00,21.8,,75,.6,.71,,6,Ci,1970,,27.1
165,格器,2017-06-19 09:00,23.9,,71,1,1.37,,6,Ci,1790,,36.1
165,格器,2017-06-19 10:00,24.4,,68,1,1.96,,4,Ci,1665,,43.8
165,格器,2017-06-19 11:00,26.3,,58,1,2.47,,5,Ci,1846,,49
165,格器,2017-06-19 12:00,27.2,,43,1,2.77,,2,Ci,1938,,53.1
165,格器,2017-06-19 13:00,28.4,,42,1,2.75,,0,,1894,,54.2
165,格器,2017-06-19 14:00,29,,48,1,2.75,,3,Ci,1973,,53.8
165,格器,2017-06-19 15:00,29.1,,39,1,2.27,,7,Ci,1962,,51.2
165,格器,2017-06-19 16:00,28.1,,61,1,1.94,,8,Ci,1934,,44.6
165,格器,2017-06-19 17:00,27.3,,65,.9,1.28,,6,Ci,2000,,40.4
165,格器,2017-06-19 18:00,26.4,,71,.9,.88,,7,Ci,1990,,33.2
