瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),款屈(款屈距绢),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
165,格器,2021-02-05 20:00,5.4,,37,,,,10,,2000,,3.3
165,格器,2021-02-05 21:00,5.1,,39,,,,8,Ac,2000,,2.9
165,格器,2021-02-05 22:00,4.3,,50,,,,5,,2000,,1.9
165,格器,2021-02-05 23:00,3.7,,59,,,,9,,2000,,2.1
165,格器,2021-02-06 00:00,3.5,,52,,,,5,,2000,,1.4
165,格器,2021-02-06 01:00,3.1,,58,,,,0,,2000,,.9
165,格器,2021-02-06 02:00,2.4,,60,,,,0,,2000,,.5
165,格器,2021-02-06 03:00,2.3,,58,,,,0,,2000,,.4
165,格器,2021-02-06 04:00,1.7,,63,,,,0,,2000,,.3
165,格器,2021-02-06 05:00,1.2,,72,,,,0,,1999,,.3
165,格器,2021-02-06 06:00,1.2,,73,,,,0,,1996,,.5
165,格器,2021-02-06 07:00,.9,,72,,,,0,,2000,,.4
165,格器,2021-02-06 08:00,1.1,,70,0,.04,,0,,1963,,.3
165,格器,2021-02-06 09:00,3.6,,68,1,.43,,4,ScCi,1947,,.5
165,格器,2021-02-06 10:00,5.6,,69,.8,.92,,7,Sc,1947,,3.3
165,格器,2021-02-06 11:00,8,,67,1,1.5,,6,Sc,1859,,7
165,格器,2021-02-06 12:00,9.7,,76,.4,1.19,,9,Sc,1573,,8.4
165,格器,2021-02-06 13:00,10.3,,76,.3,1.15,,9,Sc,1449,,9.4
165,格器,2021-02-06 14:00,10.3,,78,.1,1.03,,9,Sc,1423,,9.6
165,格器,2021-02-06 15:00,10.9,,73,.4,1.1,,4,Sc,1287,,17
165,格器,2021-02-06 16:00,10.9,,76,.6,1.07,,2,Sc,1098,,13.5
165,格器,2021-02-06 17:00,10,,79,0,.41,,7,Sc,924,,9.6
165,格器,2021-02-06 18:00,9.3,,83,0,.13,,7,Sc,792,,7.4
165,格器,2021-02-06 19:00,9.1,,84,0,0,,9,,735,,7.5
165,格器,2021-02-06 20:00,8.8,,85,,,,9,,703,,7.5
165,格器,2021-02-06 21:00,8.8,,83,,,,9,Sc,701,,7.8
165,格器,2021-02-06 22:00,8.9,,83,,,,9,,634,,7.8
165,格器,2021-02-06 23:00,8.6,,85,,,,4,,612,,7.4
165,格器,2021-02-07 00:00,8.3,,86,,,,9,,652,,7
165,格器,2021-02-07 01:00,7.8,,84,,,,9,,609,,6.7
165,格器,2021-02-07 02:00,7.7,,84,,,,10,,472,,6
165,格器,2021-02-07 03:00,7.4,,85,,,,10,ScAs,451,,3.5
165,格器,2021-02-07 04:00,7.1,,86,,,,10,ScAs,416,,4.7
165,格器,2021-02-07 05:00,7,,87,,,,9,Sc,393,,4.9
165,格器,2021-02-07 06:00,6.9,,90,,,,9,Sc,342,,4.1
165,格器,2021-02-07 07:00,6.7,,90,,,,9,Sc,349,,4.3
165,格器,2021-02-07 08:00,6.4,,89,0,.03,,9,Sc,332,,3.7
165,格器,2021-02-07 09:00,6.6,,87,.2,.37,,3,Sc,326,,6.2
165,格器,2021-02-07 10:00,7.7,,80,1,.97,,0,,366,,10.1
165,格器,2021-02-07 11:00,8.5,,74,1,1.52,,0,,429,,14.9
165,格器,2021-02-07 12:00,9.2,,72,1,1.95,,0,,441,,17.1
165,格器,2021-02-07 13:00,9.6,,70,1,2.13,,0,,451,,17.4
165,格器,2021-02-07 14:00,9.2,,73,1,2.13,,0,,405,,16.2
165,格器,2021-02-07 15:00,8.5,,75,1,1.77,,0,,370,,13.8
165,格器,2021-02-07 16:00,6.5,,84,1,1.38,,2,Sc,359,,10.3
165,格器,2021-02-07 17:00,5.4,,86,.6,.63,,0,,375,,6.4
165,格器,2021-02-07 18:00,4.6,,87,0,.23,,2,Ci,375,,3.6
165,格器,2021-02-07 19:00,4,,90,0,0,,2,,384,,2.9
165,格器,2021-02-07 20:00,4,,81,,,,3,,921,,2.3
165,格器,2021-02-07 21:00,3.7,,72,,,,5,Ci,1902,,2.4
165,格器,2021-02-07 22:00,3.6,,65,,,,6,,2000,,2
165,格器,2021-02-07 23:00,3.4,,61,,,,2,,2000,,1.6
165,格器,2021-02-08 00:00,2.8,,61,,,,0,,2000,,.9
165,格器,2021-02-08 01:00,2.2,,63,,,,2,,2000,,.5
165,格器,2021-02-08 02:00,1.6,,65,,,,4,,2000,,-.1
165,格器,2021-02-08 03:00,1.3,,64,,,,2,Ci,2000,,-.4
165,格器,2021-02-08 04:00,1.1,,64,,,,3,Sc,2000,,-.5
165,格器,2021-02-08 05:00,.8,,68,,,,5,Sc,2000,,-.3
165,格器,2021-02-08 06:00,.4,,64,,,,8,Sc,2000,,-1
165,格器,2021-02-08 07:00,.3,,66,,,,8,Sc,2000,,-.6
165,格器,2021-02-08 08:00,.3,,65,0,.03,,6,Sc,2000,,-.3
165,格器,2021-02-08 09:00,.5,,58,1,.57,,4,Sc,2000,,.5
165,格器,2021-02-08 10:00,1,,55,1,1.28,,2,Sc,2000,,2.1
165,格器,2021-02-08 11:00,1.3,,54,1,1.82,,3,Sc,1946,,6.3
165,格器,2021-02-08 12:00,1.2,,53,1,2.28,,3,Sc,1981,,7.9
165,格器,2021-02-08 13:00,.9,,42,1,2.52,,2,Sc,1970,,6.6
165,格器,2021-02-08 14:00,.7,,47,1,2.43,,3,Ci,2000,,6.5
165,格器,2021-02-08 15:00,.3,,47,1,2.13,,6,Ci,1981,,4.2
165,格器,2021-02-08 16:00,.1,,49,1,1.55,,3,Ci,2000,,3.2
165,格器,2021-02-08 17:00,-.1,,50,1,.99,,3,Ci,2000,,.8
165,格器,2021-02-08 18:00,-.5,,55,.5,.24,,4,Ci,2000,,-1.9
165,格器,2021-02-08 19:00,-.5,,55,0,0,,3,,2000,,-2.2
165,格器,2021-02-08 20:00,-.4,,56,,,,4,,2000,,-2
165,格器,2021-02-08 21:00,-.3,,57,,,,4,Sc,2000,,-2.1
165,格器,2021-02-08 22:00,-.1,,61,,,,6,,2000,,-1.8
165,格器,2021-02-08 23:00,.2,,63,,,,3,,2000,,-1.8
165,格器,2021-02-09 00:00,.5,,61,,,,2,Sc,2000,,-1.3
165,格器,2021-02-09 01:00,.5,,63,,,,0,,2000,,-1.3
165,格器,2021-02-09 02:00,.5,,63,,,,4,,2000,,-1.4
165,格器,2021-02-09 03:00,-.2,,64,,,,4,Sc,2000,,-2.1
165,格器,2021-02-09 04:00,-1.2,,65,,,,1,Sc,2000,,-3
165,格器,2021-02-09 05:00,-1.5,,64,,,,0,,2000,,-3.3
165,格器,2021-02-09 06:00,-2,,62,,,,2,Sc,2000,,-3.8
165,格器,2021-02-09 07:00,-2.3,,63,,,,2,Sc,2000,,-3.8
165,格器,2021-02-09 08:00,-2.6,,64,0,.04,,0,,1994,,-3.3
165,格器,2021-02-09 09:00,-.6,,58,1,.56,,0,,2000,,-.4
165,格器,2021-02-09 10:00,.9,,57,1,1.27,,0,,1953,,2.2
165,格器,2021-02-09 11:00,1.9,,56,1,1.89,,4,Ci,1922,,8.2
165,格器,2021-02-09 12:00,3,,53,1,2.32,,0,,1994,,14.9
165,格器,2021-02-09 13:00,3.7,,51,1,2.52,,0,,1960,,16.9
165,格器,2021-02-09 14:00,4.3,,47,1,2.46,,0,,1915,,14.8
165,格器,2021-02-09 15:00,4.6,,44,1,2.16,,0,,2000,,12.8
165,格器,2021-02-09 16:00,4.5,,45,1,1.64,,0,,2000,,9.9
165,格器,2021-02-09 17:00,3.9,,48,1,1,,1,Ci,2000,,5.3
165,格器,2021-02-09 18:00,3.1,,58,1,.32,,0,,2000,,1.5
165,格器,2021-02-09 19:00,2.2,,64,0,0,,0,,2000,,-.3
165,格器,2021-02-09 20:00,1.6,,70,,,,5,,2000,,-.9
165,格器,2021-02-09 21:00,1.1,,77,,,,2,Ci,1965,,-2.4
165,格器,2021-02-09 22:00,.8,,71,,,,1,,2000,,-2
165,格器,2021-02-09 23:00,.7,,63,,,,0,,2000,,-2.7
165,格器,2021-02-10 00:00,-.1,,74,,,,3,Ci,2000,,-2.9
165,格器,2021-02-10 01:00,0,,71,,,,0,,1695,,-2.8
165,格器,2021-02-10 02:00,-.2,,67,,,,0,,2000,,-3.1
165,格器,2021-02-10 03:00,-.6,,68,,,,0,,2000,,-3.3
165,格器,2021-02-10 04:00,-.8,,69,,,,2,Ci,2000,,-3.3
165,格器,2021-02-10 05:00,-.9,,66,,,,0,,2000,,-3.4
165,格器,2021-02-10 06:00,-1.5,,57,,,,4,Ci,2000,,-3.4
165,格器,2021-02-10 07:00,-1.2,,64,,,,2,Ci,2000,,-3.6
165,格器,2021-02-10 08:00,-1.3,,62,0,.04,,0,,2000,,-2.7
165,格器,2021-02-10 09:00,.9,,54,1,.52,,2,Ci,2000,,-.1
165,格器,2021-02-10 10:00,2.8,,55,1,1.24,,4,Ci,2000,,3.1
165,格器,2021-02-10 11:00,5.1,,62,1,1.76,,3,Ci,2000,,13.6
165,格器,2021-02-10 12:00,6.6,,59,1,2.22,,0,,2000,,17.3
165,格器,2021-02-10 13:00,6.8,,60,1,2.38,,2,Ci,2000,,18.1
165,格器,2021-02-10 14:00,7.3,,60,1,2.32,,0,,2000,,17.9
165,格器,2021-02-10 15:00,7.6,,61,1,1.98,,4,Ci,2000,,16.6
165,格器,2021-02-10 16:00,8,,59,1,1.51,,0,,2000,,14.2
165,格器,2021-02-10 17:00,7.7,,65,1,.86,,3,Ci,2000,,9.3
165,格器,2021-02-10 18:00,6.8,,72,.4,.25,,4,Ci,2000,,5.2
165,格器,2021-02-10 19:00,5.8,,74,0,0,,6,,1969,,2.9
165,格器,2021-02-10 20:00,5.4,,76,,,,5,,1972,,2.2
165,格器,2021-02-10 21:00,4.9,,82,,,,8,Ci,1832,,2
165,格器,2021-02-10 22:00,4.8,,74,,,,8,,1205,,1.1
165,格器,2021-02-10 23:00,4.1,,88,,,,7,,1087,,.7
165,格器,2021-02-11 00:00,3.7,,88,,,,8,Ci,1105,,.3
165,格器,2021-02-11 01:00,3.8,,87,,,,10,,1174,,.9
165,格器,2021-02-11 02:00,3.9,,79,,,,10,,1989,,.8
165,格器,2021-02-11 03:00,3.9,,79,,,,9,Ci,1887,,.5
165,格器,2021-02-11 04:00,3.3,,80,,,,7,Ci,1860,,.1
165,格器,2021-02-11 05:00,3.2,,79,,,,7,Ci,1687,,0
165,格器,2021-02-11 06:00,2.7,,87,,,,9,Ci,1388,,0
165,格器,2021-02-11 07:00,2.4,,93,,,,9,Ci,860,,-.4
165,格器,2021-02-11 08:00,1.9,,95,0,.04,,7,Ci,429,,.7
165,格器,2021-02-11 09:00,2.3,,95,0,.34,,9,Ci,938,,3.7
165,格器,2021-02-11 10:00,3.7,,84,0,.76,,8,Ci,1284,,7.9
165,格器,2021-02-11 11:00,5.4,,73,.4,1.2,,9,Ci,1804,,12.4
165,格器,2021-02-11 12:00,7,,66,.3,1.43,,8,Ci,1726,,14.5
165,格器,2021-02-11 13:00,8,,63,0,1.41,,9,Ci,1570,,14.8
165,格器,2021-02-11 14:00,8.8,,62,0,1.33,,9,Ci,1512,,15
165,格器,2021-02-11 15:00,8.9,,65,0,.96,,9,Ci,1577,,12.4
165,格器,2021-02-11 16:00,8.7,,67,0,.65,,9,Ci,1467,,10.9
165,格器,2021-02-11 17:00,8.4,,66,0,.35,,8,Ci,1465,,8.1
165,格器,2021-02-11 18:00,7.2,,76,0,.12,,9,Ci,1137,,5.6
165,格器,2021-02-11 19:00,6.6,,79,0,0,,10,,1108,,4.8
165,格器,2021-02-11 20:00,6.2,,79,,,,10,,1092,,4.3
165,格器,2021-02-11 21:00,6,,81,,,,9,Ci,920,,3.5
165,格器,2021-02-11 22:00,5.7,,83,,,,9,,844,,3.1
165,格器,2021-02-11 23:00,4.8,,88,,,,8,,614,,2.6
165,格器,2021-02-12 00:00,4.7,,86,,,,9,Ci,746,,3.1
165,格器,2021-02-12 01:00,5.2,,73,,,,10,,1046,,3.1
165,格器,2021-02-12 02:00,5.8,,65,,,,10,,1401,,3.5
165,格器,2021-02-12 03:00,5.5,,73,,,,9,Ci,1040,,3.3
165,格器,2021-02-12 04:00,5.4,,74,,,,9,Ci,1040,,3
165,格器,2021-02-12 05:00,5,,73,,,,9,Ci,1010,,2.3
165,格器,2021-02-12 06:00,4.7,,73,,,,9,Ci,918,,2.2
165,格器,2021-02-12 07:00,4.3,,79,,,,10,As,901,,2.3
165,格器,2021-02-12 08:00,4.4,,75,0,.02,,7,Ci,925,,2.1
165,格器,2021-02-12 09:00,4.4,,78,.2,.18,,5,Ci,803,,3.4
165,格器,2021-02-12 10:00,7.3,,61,1,1.21,,7,Ci,920,,15.5
165,格器,2021-02-12 11:00,8.1,,61,.7,1.15,,7,Ac,1008,,13.7
165,格器,2021-02-12 12:00,10.8,,50,1,2.03,,7,AcCi,1286,,17.9
165,格器,2021-02-12 13:00,12.2,,47,.9,2.04,,8,Ac,1511,,24.9
165,格器,2021-02-12 14:00,11.9,,53,.5,1.5,,7,Ac,1164,,21.8
165,格器,2021-02-12 15:00,13,,44,1,1.96,,4,Ci,1700,,17.9
165,格器,2021-02-12 16:00,13,,50,1,1.43,,4,Ci,1481,,19
165,格器,2021-02-12 17:00,11.5,,50,1,.98,,4,Ci,1646,,12.5
165,格器,2021-02-12 18:00,9.4,,53,.6,.19,,5,Ci,1709,,7.4
165,格器,2021-02-12 19:00,7.9,,62,0,.01,,7,,1389,,5
165,格器,2021-02-12 20:00,6.5,,69,,,,6,,1310,,3.9
165,格器,2021-02-12 21:00,5.8,,74,,,,6,Ac,1036,,3.3
165,格器,2021-02-12 22:00,4.9,,84,,,,6,,725,,2.1
165,格器,2021-02-12 23:00,4.6,,85,,,,2,,709,,1.4
165,格器,2021-02-13 00:00,4.2,,81,,,,4,Ci,758,,.6
165,格器,2021-02-13 01:00,3.6,,89,,,,7,,505,,1.1
165,格器,2021-02-13 02:00,3.7,,89,,,,6,,474,,.8
165,格器,2021-02-13 03:00,3.5,,91,,,,7,Ac,396,,1.5
165,格器,2021-02-13 04:00,3,,95,,,,7,Ac,311,,1.6
165,格器,2021-02-13 05:00,2.8,,92,,,,7,Ac,376,,1.5
165,格器,2021-02-13 06:00,2.6,,88,,,,8,Ac,660,,1.1
165,格器,2021-02-13 07:00,2.7,,79,,,,6,Ac,873,,2.1
165,格器,2021-02-13 08:00,3.1,,87,0,.05,,7,Ac,698,,3.1
165,格器,2021-02-13 09:00,3.5,,90,.1,.43,,6,Ac,661,,5.8
165,格器,2021-02-13 10:00,4.7,,84,.6,1.08,,6,Ac,957,,9.5
165,格器,2021-02-13 11:00,6.3,,68,.9,1.56,,3,Ac,1104,,17.1
165,格器,2021-02-13 12:00,9.6,,59,1,2.28,,0,,1672,,24.1
165,格器,2021-02-13 13:00,11.6,,53,1,2.46,,2,Ci,1359,,26.2
165,格器,2021-02-13 14:00,13.2,,44,1,2.38,,2,Ci,1518,,27.5
165,格器,2021-02-13 15:00,13.9,,50,1,2.1,,0,,1335,,24.8
165,格器,2021-02-13 16:00,14,,44,1,1.6,,0,,1542,,20.8
165,格器,2021-02-13 17:00,11.9,,51,1,.97,,0,,1285,,14.1
165,格器,2021-02-13 18:00,9.7,,61,1,.33,,0,,1045,,8.2
165,格器,2021-02-13 19:00,8,,66,0,.01,,0,,848,,5.8
165,格器,2021-02-13 20:00,7,,73,,,,0,,643,,4.6
165,格器,2021-02-13 21:00,6.2,,81,,,,0,,537,,4.1
165,格器,2021-02-13 22:00,5.5,,86,,,,0,,451,,3.5
165,格器,2021-02-13 23:00,5.2,,86,,,,0,,432,,2.9
165,格器,2021-02-14 00:00,5.4,,80,,,,4,Ac,495,,3.1
165,格器,2021-02-14 01:00,5.3,,78,,,,6,,494,,3
165,格器,2021-02-14 02:00,5.7,,78,,,,6,,486,,3.3
165,格器,2021-02-14 03:00,4.9,,88,,,,6,Ac,333,,2.8
165,格器,2021-02-14 04:00,5.1,,78,,,,3,Ac,509,,4.1
165,格器,2021-02-14 05:00,5.2,,82,,,,6,Ac,482,,4.6
165,格器,2021-02-14 06:00,6.2,.1,81,,,,10,ScAs,478,,5.1
165,格器,2021-02-14 07:00,6.2,,72,,,,5,Ac,694,,3.4
165,格器,2021-02-14 08:00,6,,72,0,.06,,5,ScAc,693,,4.7
165,格器,2021-02-14 09:00,7.1,0,69,0,.28,,10,ScAs,816,,7.6
165,格器,2021-02-14 10:00,8.2,,62,0,.37,,10,ScAs,945,,10
165,格器,2021-02-14 11:00,9.5,,64,.1,.67,,10,ScAs,823,,15
165,格器,2021-02-14 12:00,11.3,,57,.3,1.29,,10,ScAs,872,,17.7
165,格器,2021-02-14 13:00,12.6,,51,0,1.05,,10,ScAs,1076,,17.7
165,格器,2021-02-14 14:00,14,,46,0,.88,,10,ScAs,1164,,16.5
165,格器,2021-02-14 15:00,14.4,0,49,0,.63,,10,ScAs,1754,,17.1
165,格器,2021-02-14 16:00,13.7,,49,.1,.85,,10,ScAs,1326,,16.7
165,格器,2021-02-14 17:00,14,,53,.1,.48,,10,ScAs,1279,,13.3
165,格器,2021-02-14 18:00,12.5,,54,0,.08,,10,ScAs,1387,,10.5
165,格器,2021-02-14 19:00,10.4,,65,0,0,,10,StNs,1390,,8.8
165,格器,2021-02-14 20:00,7.7,,80,,,,10,ScAs,687,,7
165,格器,2021-02-14 21:00,7.3,0,77,,,,10,ScAs,755,,6.5
165,格器,2021-02-14 22:00,7.4,,71,,,,7,,975,,6.5
165,格器,2021-02-14 23:00,7.4,,74,,,,9,,809,,7
165,格器,2021-02-15 00:00,7,,77,,,,4,,816,,5
165,格器,2021-02-15 01:00,6.9,,77,,,,9,,774,,6.5
165,格器,2021-02-15 02:00,6.5,,81,,,,7,,799,,4.6
165,格器,2021-02-15 03:00,6.3,,82,,,,7,Sc,798,,5.5
165,格器,2021-02-15 04:00,6.5,,83,,,,10,ScAs,718,,6
165,格器,2021-02-15 05:00,6.6,,95,,,,10,StNs,341,,6.2
165,格器,2021-02-15 06:00,6.9,0,97,,,,10,StNs,397,,6.3
165,格器,2021-02-15 07:00,6.9,,95,,,,10,ScAs,816,,6.2
165,格器,2021-02-15 08:00,7,,94,0,0,,10,ScAs,637,,6.4
165,格器,2021-02-15 09:00,6,.1,97,0,.03,,10,StNs,301,,5.8
165,格器,2021-02-15 10:00,5.2,,95,0,.1,,10,StNs,433,,5.1
165,格器,2021-02-15 11:00,4.6,,80,0,.2,,10,ScAs,1620,,4.8
165,格器,2021-02-15 12:00,4.5,.1,73,0,.48,,10,ScAs,1851,,6.1
165,格器,2021-02-15 13:00,4.4,,61,.1,.88,,9,Sc,1917,,12.7
165,格器,2021-02-15 14:00,4.2,,57,.8,1.74,,8,Sc,1998,,12.1
165,格器,2021-02-15 15:00,2.9,,53,.3,1.08,,8,Sc,2000,,5.3
165,格器,2021-02-15 16:00,2.1,,54,.6,.81,,9,Sc,2000,,3.1
165,格器,2021-02-15 17:00,1.7,,54,.5,.64,,8,Sc,2000,,2.5
165,格器,2021-02-15 18:00,1.2,,56,.2,.17,,8,Sc,2000,,.8
165,格器,2021-02-15 19:00,.7,,58,0,0,,8,,2000,,-.6
165,格器,2021-02-15 20:00,.6,,59,,,,9,,2000,,.4
165,格器,2021-02-15 21:00,.7,,60,,,,7,Sc,2000,,.5
165,格器,2021-02-15 22:00,.7,,56,,,,10,,2000,,.4
165,格器,2021-02-15 23:00,.6,,62,,,,10,StNs,2000,,.3
165,格器,2021-02-16 00:00,-.3,0,79,,,,10,,1813,,-.4
165,格器,2021-02-16 01:00,.1,,78,,,,8,Sc,2000,,-.6
165,格器,2021-02-16 02:00,.4,,72,,,,10,,2000,,0
165,格器,2021-02-16 03:00,.1,0,71,,,,0,,2000,,-1.2
165,格器,2021-02-16 04:00,0,,69,,,,6,Sc,2000,,-1.2
165,格器,2021-02-16 05:00,.2,,62,,,,3,Sc,2000,,-1.5
165,格器,2021-02-16 06:00,-.5,,64,,,,0,,2000,,-2.3
165,格器,2021-02-16 07:00,-1.2,,63,,,,0,,2000,,-2.9
165,格器,2021-02-16 08:00,-1.3,,65,.2,.08,,0,,2000,,-1.8
165,格器,2021-02-16 09:00,.1,,58,1,.67,,0,,2000,,.6
165,格器,2021-02-16 10:00,1.7,,50,1,1.4,,0,,2000,,12.2
165,格器,2021-02-16 11:00,2.9,,48,1,2.01,,0,,2000,,15.6
165,格器,2021-02-16 12:00,3.9,,47,1,2.42,,0,,2000,,18.4
165,格器,2021-02-16 13:00,4.4,,48,1,2.6,,0,,2000,,18
165,格器,2021-02-16 14:00,5,,55,1,2.29,,6,ScCi,2000,,15.6
165,格器,2021-02-16 15:00,5.3,,59,.9,1.96,,8,ScAc,2000,,9.6
165,格器,2021-02-16 16:00,5.4,,70,.1,.4,,10,StNs,1776,,4.1
165,格器,2021-02-16 17:00,4.1,,79,0,.06,,10,ScAs,1104,,3.9
165,格器,2021-02-16 18:00,1.8,.7,75,0,.16,,7,Sc,2000,,1.1
165,格器,2021-02-16 19:00,.5,,79,0,.01,,7,,2000,,.2
165,格器,2021-02-16 20:00,-.2,,86,,,,8,CuSc,1828,,-.1
165,格器,2021-02-16 21:00,-.9,.1,73,,,,7,CuSc,2000,,-1.7
165,格器,2021-02-16 22:00,-1.3,,83,,,,8,CuSc,1626,,-1.2
165,格器,2021-02-16 23:00,-1.4,,86,,,1.4,8,CuSc,1379,,-.4
165,格器,2021-02-17 00:00,-1.2,.1,67,,,1.4,8,,2000,,-1.6
165,格器,2021-02-17 01:00,-1.8,,70,,,1.4,7,CuSc,2000,,-1.5
165,格器,2021-02-17 02:00,-2.8,,79,,,1.1,8,Sc,2000,,-2.3
165,格器,2021-02-17 03:00,-2.7,.1,71,,,1,7,Sc,2000,,-3.6
165,格器,2021-02-17 04:00,-2.8,,64,,,1,9,CuSc,2000,,-3.7
165,格器,2021-02-17 05:00,-3.5,,76,,,1,9,CuSc,1879,,-3.1
165,格器,2021-02-17 06:00,-3.9,.1,90,,,2,8,CuSc,773,,-1.4
165,格器,2021-02-17 07:00,-3.4,,85,,,2,9,CuSc,360,,-.9
165,格器,2021-02-17 08:00,-3.6,,84,0,.03,2.2,8,CuSc,1057,,-.8
165,格器,2021-02-17 09:00,-2.9,.1,76,.2,.36,2.2,8,CuSc,1133,,-.6
165,格器,2021-02-17 10:00,-3.1,,73,.6,.94,2.2,8,CuSc,1471,,-.7
165,格器,2021-02-17 11:00,-2.6,,70,.4,1.05,2.1,8,CuSc,1660,,-.4
165,格器,2021-02-17 12:00,-2.6,0,68,.8,1.81,1.5,8,CuSc,1901,,1.4
165,格器,2021-02-17 13:00,-2.4,,61,.6,1.45,1.3,8,CuSc,1998,,-1.1
165,格器,2021-02-17 14:00,-2.7,,57,.4,1.26,1.1,9,CuSc,1857,,-1.4
165,格器,2021-02-17 15:00,-3.1,0,66,.2,.86,.5,8,CuSc,1694,,-1.4
165,格器,2021-02-17 16:00,-3.9,,77,.3,.86,.5,8,CuSc,284,,-1.4
165,格器,2021-02-17 17:00,-3.1,,75,.4,.63,.6,8,CuSc,1513,,-1.4
165,格器,2021-02-17 18:00,-4.3,.1,82,0,.1,.6,8,CuSc,257,,-2.1
165,格器,2021-02-17 19:00,-3.8,,72,0,0,.8,8,CuSc,1960,,-2.7
165,格器,2021-02-17 20:00,-4.8,,82,,,.8,8,CuSc,1203,,-2.8
165,格器,2021-02-17 21:00,-3.9,.1,72,,,.8,8,CuSc,2000,,-2.5
165,格器,2021-02-17 22:00,-3.4,,66,,,.8,8,CuSc,2000,,-3.3
165,格器,2021-02-17 23:00,-3.6,,76,,,.8,9,CuSc,1236,,-3.1
165,格器,2021-02-18 00:00,-3.4,0,69,,,.8,8,,1437,,-2.9
165,格器,2021-02-18 01:00,-3.5,,79,,,.9,9,CuSc,1810,,-1.8
165,格器,2021-02-18 02:00,-3.2,,78,,,.9,9,CuSc,1007,,-1.8
165,格器,2021-02-18 03:00,-3.7,.1,87,,,.9,9,CuSc,181,,-1.5
165,格器,2021-02-18 04:00,-3.8,,88,,,1,9,CuSc,128,,-1.3
165,格器,2021-02-18 05:00,-3.4,,84,,,1.4,9,CuSc,1154,,-1.2
165,格器,2021-02-18 06:00,-2.4,.2,76,,,1.4,9,CuSc,1744,,-.9
165,格器,2021-02-18 07:00,-2.6,,83,,,1.4,8,CuSc,926,,-.8
165,格器,2021-02-18 08:00,-2.5,,88,0,.01,1.5,8,CuSc,1460,,-.6
165,格器,2021-02-18 09:00,-2.9,.3,87,0,.18,2,9,CuSc,239,,-.8
165,格器,2021-02-18 10:00,-2.7,,85,.1,.64,2,8,CuSc,707,,-.6
165,格器,2021-02-18 11:00,-1.6,,76,.5,1.16,1.9,8,CuSc,728,,-.4
165,格器,2021-02-18 12:00,-1.2,0,73,.7,1.47,1.7,8,CuSc,1687,,-.3
165,格器,2021-02-18 13:00,-1.4,,83,.6,1.34,1.4,8,CuSc,531,,-.1
165,格器,2021-02-18 14:00,-.8,,82,.5,1.55,,8,CuSc,1257,,1.3
165,格器,2021-02-18 15:00,-.5,0,77,.5,1.4,,8,CuSc,1578,,2
165,格器,2021-02-18 16:00,-.5,,84,.2,.67,,8,CuSc,1334,,.5
165,格器,2021-02-18 17:00,-.6,,81,.2,.47,,8,CuSc,1670,,0
165,格器,2021-02-18 18:00,-.4,0,77,0,.16,,9,Sc,1991,,-.5
165,格器,2021-02-18 19:00,.1,,71,0,.01,,8,,2000,,-.6
165,格器,2021-02-18 20:00,.4,,64,,,,9,,2000,,-.8
165,格器,2021-02-18 21:00,.5,,68,,,,9,Sc,2000,,-.6
165,格器,2021-02-18 22:00,.5,,68,,,,8,,2000,,-.5
165,格器,2021-02-18 23:00,.6,,68,,,,10,,2000,,-.5
165,格器,2021-02-19 00:00,.6,,68,,,,9,,2000,,-.5
165,格器,2021-02-19 01:00,.4,,70,,,,7,,2000,,-1.2
165,格器,2021-02-19 02:00,.2,,71,,,,7,,2000,,-1.6
165,格器,2021-02-19 03:00,.2,,74,,,,7,Sc,2000,,-1.1
165,格器,2021-02-19 04:00,.6,,71,,,,9,Sc,2000,,-1.3
165,格器,2021-02-19 05:00,.3,,76,,,,0,,2000,,-1.9
165,格器,2021-02-19 06:00,-.1,,80,,,,0,,2000,,-2.2
165,格器,2021-02-19 07:00,-.6,,82,,,,0,,2000,,-2.9
165,格器,2021-02-19 08:00,-.6,,85,.3,.11,,0,,1979,,-1.3
165,格器,2021-02-19 09:00,1.2,,78,1,.75,,0,,1859,,4.3
165,格器,2021-02-19 10:00,2.7,,69,1,1.45,,0,,2000,,4.4
165,格器,2021-02-19 11:00,5,,62,1,2.04,,0,,1919,,12.6
165,格器,2021-02-19 12:00,6.7,,59,1,2.47,,0,,1927,,16.6
165,格器,2021-02-19 13:00,8,,57,1,2.61,,0,,1824,,17.3
165,格器,2021-02-19 14:00,8.9,,52,1,2.57,,0,,1873,,15.6
165,格器,2021-02-19 15:00,9.5,,52,1,2.27,,0,,1959,,15.2
165,格器,2021-02-19 16:00,9.5,,56,1,1.77,,0,,1991,,13.2
165,格器,2021-02-19 17:00,9.3,,60,1,1.09,,0,,1969,,9.9
165,格器,2021-02-19 18:00,8.4,,65,1,.37,,0,,2000,,6.2
165,格器,2021-02-19 19:00,7.9,,63,0,.02,,0,,2000,,4.5
165,格器,2021-02-19 20:00,7.5,,68,,,,0,,2000,,4
165,格器,2021-02-19 21:00,7.3,,71,,,,0,,1997,,3.8
165,格器,2021-02-19 22:00,7.8,,74,,,,0,,1997,,4
165,格器,2021-02-19 23:00,8.3,,75,,,,0,,2000,,4.3
