지점,지점명,일시,기온(°C),강수량(mm),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),시정(10m),현상번호(국내식),지면온도(°C)
155,창원,2020-08-11 06:00,26.3,,84,0,0,,4,Sc,1725,,24.5
155,창원,2020-08-11 07:00,26.6,,84,.2,.19,,8,Sc,1720,,25.9
155,창원,2020-08-11 08:00,28,,81,.4,.55,,8,Sc,2000,,28.9
155,창원,2020-08-11 09:00,28.7,,79,.7,1.32,,6,Sc,2000,,31.3
155,창원,2020-08-11 10:00,29.2,,79,.8,2.03,,8,Sc,2000,,33.8
155,창원,2020-08-11 11:00,30.7,,74,1,2.88,,7,Sc,2000,,37.5
155,창원,2020-08-11 12:00,30.8,,73,1,3.04,,7,ScCcCi,2000,,37.5
155,창원,2020-08-11 13:00,28.9,,77,.3,1.48,,9,ScCi,2000,,32.8
155,창원,2020-08-11 14:00,27.1,.1,86,0,.36,,9,ScCi,2000,01,29.6
155,창원,2020-08-11 15:00,26.1,.1,88,0,.19,,10,ScNs,1847,01,28.3
155,창원,2020-08-11 16:00,25.4,1.4,91,0,.07,,10,StNs,1283,01,27.4
155,창원,2020-08-11 17:00,25.2,1.2,91,0,.11,,10,StNs,2000,01,27.1
155,창원,2020-08-11 18:00,25.5,.2,89,0,.05,,10,ScNs,2000,01,26.6
155,창원,2020-08-11 19:00,24.9,0,92,0,.01,,10,ScNs,2000,01,26.1
155,창원,2020-08-11 20:00,25,0,93,0,0,,10,ScAs,2000,01,26
155,창원,2020-08-11 21:00,25,,94,,,,7,Sc,2000,,25.9
155,창원,2020-08-11 22:00,25,,94,,,,4,,1950,,25.3
155,창원,2020-08-11 23:00,25.2,,94,,,,7,,1462,,25.2
155,창원,2020-08-12 00:00,25.4,,93,,,,8,Sc,1610,,25.2
155,창원,2020-08-12 01:00,25.6,,93,,,,7,,1472,,25.5
155,창원,2020-08-12 02:00,26,,92,,,,10,,1122,,25.7
155,창원,2020-08-12 03:00,25.7,,93,,,,9,ScAc,1105,,25.6
155,창원,2020-08-12 04:00,26.1,,92,,,,8,Sc,863,19,25.6
155,창원,2020-08-12 05:00,26,,92,,,,5,Sc,1236,19,25.4
155,창원,2020-08-12 06:00,25.4,,94,0,0,,6,Sc,894,19,25.1
155,창원,2020-08-12 07:00,26.1,,93,0,.09,,9,Sc,1170,19,26.1
155,창원,2020-08-12 08:00,26.9,0,90,.2,.35,,9,Sc,1471,01,28.1
155,창원,2020-08-12 09:00,28.8,,83,.5,1.06,,9,Sc,2000,,31.2
155,창원,2020-08-12 10:00,26.8,2.1,90,0,.5,,10,ScNs,1039,01,28.9
155,창원,2020-08-12 11:00,26,10.5,93,0,.03,,10,ScNs,2000,190401,27.4
155,창원,2020-08-12 12:00,27.1,0,92,0,.51,,9,ScAc,2000,01,29.6
155,창원,2020-08-12 13:00,26.9,0,91,0,.79,,10,ScAs,811,1901,29.7
155,창원,2020-08-12 14:00,27.2,3.5,93,0,.68,,9,ScAc,1478,1901,30
155,창원,2020-08-12 15:00,29.1,0,83,.4,1.9,,8,Sc,2000,01,33.8
155,창원,2020-08-12 16:00,29,,83,.3,1.16,,8,Sc,2000,,32.7
155,창원,2020-08-12 17:00,28.7,,82,.3,.99,,8,ScAc,2000,,31.5
155,창원,2020-08-12 18:00,28.4,,82,.2,.52,,8,ScAcCi,2000,,30.1
155,창원,2020-08-12 19:00,27.6,,86,0,.24,,7,,1881,,28.9
155,창원,2020-08-12 20:00,27.2,,85,0,0,,7,,1894,,27.6
155,창원,2020-08-12 21:00,26.4,,88,,,,4,ScCi,1912,,26.6
155,창원,2020-08-12 22:00,25.8,,90,,,,3,,1564,,26.1
155,창원,2020-08-12 23:00,25.3,,93,,,,5,,1250,,25.6
155,창원,2020-08-13 00:00,25.4,,93,,,,8,,1482,,25.5
155,창원,2020-08-13 01:00,25.5,,92,,,,2,,1393,,25.8
155,창원,2020-08-13 02:00,25.4,,92,,,,5,,1469,,25.3
155,창원,2020-08-13 03:00,25,,94,,,,5,Ci,1209,,24.9
155,창원,2020-08-13 04:00,25.1,,92,,,,6,ScCi,1421,,24.8
155,창원,2020-08-13 05:00,25.1,,91,,,,7,Ac,1408,,24.6
155,창원,2020-08-13 06:00,24.6,,94,0,0,,7,Ac,1095,,24.7
155,창원,2020-08-13 07:00,25.9,,91,.3,.18,,6,ScAc,1848,,25.6
155,창원,2020-08-13 08:00,26.6,,88,.5,.69,,9,ScAc,1640,,28.1
155,창원,2020-08-13 09:00,27.9,,82,.5,1.15,,7,Sc,2000,,31.2
155,창원,2020-08-13 10:00,28.4,,82,.4,1.16,,8,Sc,2000,,31.2
155,창원,2020-08-13 11:00,29.9,,75,.6,1.95,,7,Sc,2000,,34.8
155,창원,2020-08-13 12:00,31.4,,71,.9,2.8,,4,Sc,2000,,38.3
155,창원,2020-08-13 13:00,31.9,,68,1,3.7,,5,Sc,2000,,39.7
155,창원,2020-08-13 14:00,31.8,,70,.8,2.48,,5,Sc,2000,,37.6
155,창원,2020-08-13 15:00,31.1,,72,.8,2.23,,7,Sc,2000,,36.7
155,창원,2020-08-13 16:00,30.5,,73,.6,1.59,,2,Sc,2000,,34.3
155,창원,2020-08-13 17:00,29.9,,75,.6,.86,,2,Sc,2000,,31.7
155,창원,2020-08-13 18:00,29.4,,78,1,1,,2,Sc,2000,,30.3
155,창원,2020-08-13 19:00,28,,82,.5,.27,,3,,2000,,28.7
155,창원,2020-08-13 20:00,27.7,,82,0,0,,2,,2000,,27.7
155,창원,2020-08-13 21:00,27.5,,82,,,,8,Sc,2000,,27.4
155,창원,2020-08-13 22:00,26.9,,85,,,,3,,2000,,27.2
155,창원,2020-08-13 23:00,26.9,,84,,,,2,,2000,,26.7
155,창원,2020-08-14 00:00,26.3,,88,,,,8,,2000,,26.2
155,창원,2020-08-14 01:00,26.8,,86,,,,5,,2000,,26.2
155,창원,2020-08-14 02:00,27,,85,,,,4,,2000,,26.2
155,창원,2020-08-14 03:00,27.2,,82,,,,8,Sc,2000,,26.2
155,창원,2020-08-14 04:00,27,,83,,,,7,Sc,2000,,26
155,창원,2020-08-14 05:00,27,,83,,,,6,Sc,2000,,25.8
155,창원,2020-08-14 06:00,26.5,,84,0,0,,7,ScCi,2000,,25.3
155,창원,2020-08-14 07:00,27.3,,81,.4,.2,,8,ScCi,2000,,26.2
155,창원,2020-08-14 08:00,27.7,,78,.5,.51,,7,ScCi,2000,,28.2
155,창원,2020-08-14 09:00,29.3,,74,.9,1.31,,5,ScCi,2000,,32.1
155,창원,2020-08-14 10:00,30.6,,70,1,2.02,,5,ScCi,2000,,35.1
155,창원,2020-08-14 11:00,30.8,,69,.8,2.15,,6,ScCi,2000,,36.4
155,창원,2020-08-14 12:00,31.7,,69,1,2.98,,6,ScCi,2000,,38.8
155,창원,2020-08-14 13:00,32,,69,1,3.25,,3,Ci,2000,,39.6
155,창원,2020-08-14 14:00,32.1,,67,1,3.21,,4,Ci,2000,,39.7
155,창원,2020-08-14 15:00,31.6,,69,1,2.86,,3,Ci,2000,,38.3
155,창원,2020-08-14 16:00,30.6,,72,1,2.23,,6,Ci,2000,,35.4
155,창원,2020-08-14 17:00,30.4,,73,1,1.7,,6,ScCi,2000,,33.5
155,창원,2020-08-14 18:00,28.9,,78,.9,.89,,8,ScCi,2000,,30.2
155,창원,2020-08-14 19:00,28.2,,81,0,.12,,5,,2000,,28.5
155,창원,2020-08-14 20:00,27.7,,83,0,0,,,,1821,,27.7
155,창원,2020-08-14 21:00,27.5,,84,,,,5,Sc,1852,,27.3
155,창원,2020-08-14 22:00,26.8,,88,,,,5,,1539,,27
155,창원,2020-08-14 23:00,26.8,,88,,,,6,,1548,,26.7
155,창원,2020-08-15 00:00,26.8,,87,,,,8,Sc,1563,,26.7
155,창원,2020-08-15 01:00,26.3,,89,,,,6,,1423,,26.2
155,창원,2020-08-15 02:00,25.9,,90,,,,6,,1373,,25.9
155,창원,2020-08-15 03:00,26.2,,86,,,,2,Ci,1765,,25.5
155,창원,2020-08-15 04:00,26.1,,87,,,,2,Ci,1466,,25.3
155,창원,2020-08-15 05:00,26.1,,88,,,,3,Ci,1145,,25.2
155,창원,2020-08-15 06:00,26.1,,87,0,0,,4,Ci,1173,,25.1
155,창원,2020-08-15 07:00,26.9,,84,.5,.17,,3,ScCi,1641,,25.7
155,창원,2020-08-15 08:00,27.8,,82,1,.84,,3,ScCi,1519,,28.7
155,창원,2020-08-15 09:00,29.5,,79,1,1.62,,2,Sc,1962,,32.8
155,창원,2020-08-15 10:00,30.2,,75,1,2.21,,2,Sc,2000,,35.4
155,창원,2020-08-15 11:00,31,,74,1,2.62,,4,ScCi,2000,,36.9
155,창원,2020-08-15 12:00,32.5,,70,1,2.64,,4,ScCi,2000,,38.5
155,창원,2020-08-15 13:00,33.3,,68,1,3.36,,5,ScCi,2000,,40.4
155,창원,2020-08-15 14:00,33.3,,66,1,3.22,,4,ScCi,2000,,40.2
155,창원,2020-08-15 15:00,33.2,,63,1,2.9,,4,Ci,2000,,39
155,창원,2020-08-15 16:00,32.4,,65,1,2.39,,5,Ci,2000,,37
155,창원,2020-08-15 17:00,31.1,,70,1,1.78,,4,Ci,2000,,34.4
155,창원,2020-08-15 18:00,30.4,,71,1,1.05,,3,Ci,2000,,31.1
155,창원,2020-08-15 19:00,28.6,,78,.5,.26,,2,,2000,,29.4
155,창원,2020-08-15 20:00,27.5,,81,0,.01,,3,,2000,,27.9
155,창원,2020-08-15 21:00,26.8,,85,,,,0,,2000,,27.1
155,창원,2020-08-15 22:00,26.5,,86,,,,4,,2000,,26.5
155,창원,2020-08-15 23:00,26,,88,,,,4,,2000,,26.1
155,창원,2020-08-16 00:00,25.9,,88,,,,5,,2000,,25.8
155,창원,2020-08-16 01:00,25.6,,89,,,,3,,2000,,25.4
155,창원,2020-08-16 02:00,25.5,,88,,,,4,,2000,,25.1
155,창원,2020-08-16 03:00,25.3,,89,,,,0,,2000,,24.8
155,창원,2020-08-16 04:00,25.1,,88,,,,0,,2000,,24.4
155,창원,2020-08-16 05:00,24.1,,92,,,,0,,1907,,24.1
155,창원,2020-08-16 06:00,23.8,,93,0,0,,4,Ci,2000,,23.9
155,창원,2020-08-16 07:00,24.7,,91,.7,.19,,3,Ci,2000,,24.7
155,창원,2020-08-16 08:00,27.1,,85,1,.93,,1,Ci,2000,,29.3
155,창원,2020-08-16 09:00,29.5,,75,1,1.65,,2,Ci,2000,,33.6
155,창원,2020-08-16 10:00,30.6,,68,1,2.28,,1,Ci,2000,,36
155,창원,2020-08-16 11:00,31.5,,68,1,2.8,,3,Ci,2000,,37.9
155,창원,2020-08-16 12:00,32.4,,65,1,2.94,,5,Ci,2000,,38.9
155,창원,2020-08-16 13:00,33,,64,1,3.31,,4,Ci,2000,,39.8
155,창원,2020-08-16 14:00,33.3,,60,1,3.18,,2,Ci,2000,,39.5
155,창원,2020-08-16 15:00,32.4,,63,1,2.9,,1,Ci,2000,,38.9
155,창원,2020-08-16 16:00,32.2,,65,1,2.4,,1,Ci,2000,,37.2
155,창원,2020-08-16 17:00,31.3,,69,1,1.75,,2,Ci,2000,,34.1
155,창원,2020-08-16 18:00,30.8,,72,1,1.04,,4,Ci,2000,,32
155,창원,2020-08-16 19:00,29.5,,75,.5,.31,,6,,1963,,30
155,창원,2020-08-16 20:00,28.1,,82,0,0,,7,,1501,,28.5
155,창원,2020-08-16 21:00,27.3,,84,,,,5,Ci,1464,,27.4
155,창원,2020-08-16 22:00,26.9,,86,,,,2,,1282,,26.8
155,창원,2020-08-16 23:00,26.4,,88,,,,1,,1000,,26.4
155,창원,2020-08-17 00:00,26,,90,,,,3,,783,19,26.2
155,창원,2020-08-17 01:00,25.6,,92,,,,2,,694,19,25.8
155,창원,2020-08-17 02:00,25.3,,92,,,,2,,725,19,25.5
155,창원,2020-08-17 03:00,25.3,,92,,,,4,Sc,639,19,25.3
155,창원,2020-08-17 04:00,25.3,,92,,,,8,Sc,582,19,25.4
155,창원,2020-08-17 05:00,25,,93,,,,3,Sc,443,19,25
155,창원,2020-08-17 06:00,25.3,,92,0,0,,2,Ci,592,19,24.7
155,창원,2020-08-17 07:00,26.1,,91,.4,.18,,2,Ci,646,19,25.6
155,창원,2020-08-17 08:00,28,,82,1,.81,,0,,1088,19,29.4
155,창원,2020-08-17 09:00,29.7,,75,1,1.57,,0,,1524,,34
155,창원,2020-08-17 10:00,30.5,,68,1,2.19,,1,Sc,1789,,35.1
155,창원,2020-08-17 11:00,31.6,,65,1,2.77,,1,Ci,1750,,37.9
155,창원,2020-08-17 12:00,33.4,,60,1,3.11,,1,Ci,1987,,40.6
155,창원,2020-08-17 13:00,34.1,,55,1,3.29,,2,Ci,2000,,41.5
155,창원,2020-08-17 14:00,34.4,,54,1,3.23,,5,ScCi,2000,,42.1
155,창원,2020-08-17 15:00,34,,54,.9,2.5,,3,ScCi,2000,,38.9
155,창원,2020-08-17 16:00,34.4,,59,.9,2.41,,4,ScCi,1987,,39.3
155,창원,2020-08-17 17:00,33.4,,59,1,1.89,,4,Ci,1926,,35.8
155,창원,2020-08-17 18:00,32.1,,63,1,1.04,,1,Ci,1830,,32.4
155,창원,2020-08-17 19:00,29.8,,71,.5,.23,,0,,1494,,30.1
155,창원,2020-08-17 20:00,28.5,,76,0,0,,1,,1326,,28.8
155,창원,2020-08-17 21:00,27.1,,84,,,,2,Ci,1022,,27.9
155,창원,2020-08-17 22:00,27,,85,,,,2,,974,19,27.4
155,창원,2020-08-17 23:00,26.9,,85,,,,2,,882,19,26.8
155,창원,2020-08-18 00:00,26,,89,,,,2,,614,19,26.5
155,창원,2020-08-18 01:00,25.6,,90,,,,1,,712,19,26.1
155,창원,2020-08-18 02:00,25.9,,89,,,,1,,722,19,25.7
155,창원,2020-08-18 03:00,25.9,,89,,,,0,,702,19,25.5
155,창원,2020-08-18 04:00,26.1,,88,,,,2,Ci,815,19,25.3
155,창원,2020-08-18 05:00,25.9,,86,,,,4,Ci,818,19,25.1
155,창원,2020-08-18 06:00,25.8,,86,0,0,,3,Ci,691,19,24.9
155,창원,2020-08-18 07:00,26.4,,85,.4,.17,,3,Ci,655,19,25.9
155,창원,2020-08-18 08:00,27.7,,81,1,.81,,0,,823,19,29
155,창원,2020-08-18 09:00,29.9,,72,1,1.56,,0,,1345,19,33.3
155,창원,2020-08-18 10:00,31.5,,63,1,2.26,,1,Sc,1915,,36
155,창원,2020-08-18 11:00,32.1,,57,1,2.81,,1,Sc,2000,,36.9
155,창원,2020-08-18 12:00,32.6,,58,1,3.14,,1,Sc,1950,,38.4
155,창원,2020-08-18 13:00,33.6,,51,1,3.27,,1,Sc,2000,,39.9
155,창원,2020-08-18 14:00,34.8,,51,1,3.15,,0,,2000,,41.4
155,창원,2020-08-18 15:00,35,,50,1,2.89,,0,,2000,,41.3
155,창원,2020-08-18 16:00,34.8,,56,1,2.37,,0,,2000,,39.5
155,창원,2020-08-18 17:00,33.8,,63,1,1.7,,0,,1658,,35.9
155,창원,2020-08-18 18:00,31.9,,69,1,.92,,0,,1645,,32.8
155,창원,2020-08-18 19:00,29.9,,76,.4,.2,,0,,1152,,30.5
155,창원,2020-08-18 20:00,29.4,,78,0,0,,0,,1046,,29
155,창원,2020-08-18 21:00,28.1,,83,,,,0,,639,19,28.2
155,창원,2020-08-18 22:00,27.5,,83,,,,0,,819,19,27.6
155,창원,2020-08-18 23:00,26.7,,85,,,,0,,794,19,27
155,창원,2020-08-19 00:00,26.4,,87,,,,0,,696,19,26.5
155,창원,2020-08-19 01:00,25.8,,89,,,,0,,571,19,26.1
155,창원,2020-08-19 02:00,25.7,,90,,,,0,,531,19,25.7
155,창원,2020-08-19 03:00,25.9,,90,,,,0,,479,19,25.5
155,창원,2020-08-19 04:00,25.4,,92,,,,0,,394,19,25.2
155,창원,2020-08-19 05:00,25.1,,92,,,,0,,341,19,24.9
155,창원,2020-08-19 06:00,25.2,,92,0,0,,0,,320,19,24.7
155,창원,2020-08-19 07:00,26.7,,87,.6,.18,,0,,544,19,25.7
155,창원,2020-08-19 08:00,27.7,,78,1,.82,,0,,741,19,28.9
155,창원,2020-08-19 09:00,29.3,,74,1,1.57,,0,,783,19,33.4
155,창원,2020-08-19 10:00,31.1,,64,1,2.21,,0,,1568,19,36.2
155,창원,2020-08-19 11:00,31.8,,61,1,2.8,,0,,1638,,37.3
155,창원,2020-08-19 12:00,33.1,,55,1,3.14,,0,,1778,,40.8
155,창원,2020-08-19 13:00,34.9,,47,1,3.27,,0,,2000,,41.3
155,창원,2020-08-19 14:00,34.8,,57,1,3.15,,0,,1690,,41
155,창원,2020-08-19 15:00,33.8,,60,1,2.84,,1,Ci,1493,,40
155,창원,2020-08-19 16:00,33.7,,59,1,2.35,,1,Ci,1515,,38.9
155,창원,2020-08-19 17:00,33.1,,62,1,1.71,,0,,1471,,34.7
155,창원,2020-08-19 18:00,32.1,,68,1,.95,,1,Ci,1568,,32.1
155,창원,2020-08-19 19:00,30.2,,75,.4,.2,,0,,1068,,30.1
155,창원,2020-08-19 20:00,28.6,,79,0,0,,1,,932,19,28.9
155,창원,2020-08-19 21:00,27.9,,81,,,,0,,850,19,28.1
155,창원,2020-08-19 22:00,27.2,,84,,,,2,,660,19,27.5
155,창원,2020-08-19 23:00,26.3,,88,,,,2,,532,19,27
155,창원,2020-08-20 00:00,26.9,,86,,,,0,,532,19,26.6
155,창원,2020-08-20 01:00,27.2,,87,,,,0,,621,19,26.3
155,창원,2020-08-20 02:00,26.5,,84,,,,0,,727,19,25.9
155,창원,2020-08-20 03:00,26.1,,87,,,,0,,676,19,25.5
155,창원,2020-08-20 04:00,25.8,,87,,,,0,,621,19,25.2
155,창원,2020-08-20 05:00,25.1,,88,,,,0,,576,19,24.9
155,창원,2020-08-20 06:00,26.2,,83,0,0,,0,,719,19,24.7
155,창원,2020-08-20 07:00,26.9,,81,.7,.19,,0,,723,19,25.5
155,창원,2020-08-20 08:00,28.4,,75,1,.87,,0,,852,19,28.9
155,창원,2020-08-20 09:00,29.9,,70,1,1.61,,0,,910,19,32.7
155,창원,2020-08-20 10:00,30.9,,64,1,2.26,,0,,1181,4019,35.7
155,창원,2020-08-20 11:00,32.6,,54,1,2.81,,0,,1756,,38.9
155,창원,2020-08-20 12:00,33.6,,57,1,3.12,,0,,1306,,41.1
155,창원,2020-08-20 13:00,35,,48,1,3.25,,0,,1698,,43
155,창원,2020-08-20 14:00,35.3,,52,1,3.12,,3,Ci,1641,,42.4
155,창원,2020-08-20 15:00,32.6,,60,1,2.8,,1,Ci,1212,,39.6
155,창원,2020-08-20 16:00,32.3,,57,1,2.3,,0,,1299,,37.9
155,창원,2020-08-20 17:00,31.3,,62,1,1.6,,0,,1060,40,34
155,창원,2020-08-20 18:00,30.6,,59,1,.86,,0,,1251,,31
155,창원,2020-08-20 19:00,28.8,,72,.4,.2,,1,,778,40,28.9
155,창원,2020-08-20 20:00,28,,80,0,0,,1,,530,4019,28
155,창원,2020-08-20 21:00,27.1,,84,,,,0,,478,19,27.5
155,창원,2020-08-20 22:00,26.6,,86,,,,2,,448,19,27
155,창원,2020-08-20 23:00,25.7,,88,,,,4,,422,19,26.4
155,창원,2020-08-21 00:00,25.3,,88,,,,0,,481,19,25.9
155,창원,2020-08-21 01:00,24.8,,87,,,,1,,507,19,25.5
155,창원,2020-08-21 02:00,24.2,,85,,,,2,,633,19,24.9
155,창원,2020-08-21 03:00,23.7,,87,,,,0,,630,19,24.5
155,창원,2020-08-21 04:00,23.8,,84,,,,0,,665,19,24.2
155,창원,2020-08-21 05:00,23.2,,87,,,,0,,633,19,23.8
155,창원,2020-08-21 06:00,23.2,,89,0,0,,0,,443,19,23.6
155,창원,2020-08-21 07:00,24.5,,82,.4,.16,,0,,682,19,24.4
155,창원,2020-08-21 08:00,26.5,,78,1,.75,,0,,800,19,27.9
155,창원,2020-08-21 09:00,28.1,,73,1,1.5,,1,Sc,803,19,32.1
155,창원,2020-08-21 10:00,29.1,,65,1,2.23,,2,Sc,1088,4019,36.1
155,창원,2020-08-21 11:00,30.6,,61,1,2.78,,3,Sc,1078,,39
155,창원,2020-08-21 12:00,31.6,,62,1,3.1,,3,Sc,1087,,40.4
155,창원,2020-08-21 13:00,31.8,,60,1,3.25,,2,Ci,1145,,41.6
155,창원,2020-08-21 14:00,32.2,,62,1,3.06,,3,Sc,1064,,41.6
155,창원,2020-08-21 15:00,29.3,,68,1,2.78,,0,,1141,40,38.2
155,창원,2020-08-21 16:00,28.4,,72,1,2.24,,0,,1158,,35.7
155,창원,2020-08-21 17:00,27.4,,77,1,1.43,,0,,1021,,32.2
155,창원,2020-08-21 18:00,26.9,,78,1,.76,,0,,1115,,29.8
155,창원,2020-08-21 19:00,26,,81,.3,.18,,1,,987,19,27.9
155,창원,2020-08-21 20:00,25.5,,83,0,0,,1,,892,19,26.8
155,창원,2020-08-21 21:00,24.9,,87,,,,0,,711,19,26.2
155,창원,2020-08-21 22:00,24.5,,89,,,,2,,647,19,25.7
155,창원,2020-08-21 23:00,24.5,,88,,,,0,,687,19,25.4
155,창원,2020-08-22 00:00,24.7,,85,,,,9,,801,19,25.5
155,창원,2020-08-22 01:00,24.7,,84,,,,9,,890,19,25.9
155,창원,2020-08-22 02:00,24.7,,84,,,,8,,847,19,26
155,창원,2020-08-22 03:00,24.6,,86,,,,8,Sc,777,19,25.9
155,창원,2020-08-22 04:00,24.1,,87,,,,4,Sc,664,19,25.1
155,창원,2020-08-22 05:00,24.2,,84,,,,3,Ci,868,19,24.4
155,창원,2020-08-22 06:00,23.7,,87,0,0,,5,Ci,914,19,23.9
155,창원,2020-08-22 07:00,25.5,,78,.5,.26,,8,Sc,1236,19,25.7
155,창원,2020-08-22 08:00,26,,75,.5,.63,,8,Sc,1622,,27.3
155,창원,2020-08-22 09:00,27.1,,70,.8,1.17,,7,ScCi,1830,,30.3
155,창원,2020-08-22 10:00,27.7,,67,.6,1.74,,8,ScCi,1937,,32.1
155,창원,2020-08-22 11:00,28.9,,65,.5,1.67,,9,ScCi,1767,,34
155,창원,2020-08-22 12:00,28.7,,64,.4,1.86,,9,ScCi,1715,,35.3
155,창원,2020-08-22 13:00,30.1,,57,.8,2.32,,9,ScCi,1651,,37.6
155,창원,2020-08-22 14:00,31.4,,58,.3,1.76,,9,ScCi,1830,,37.5
155,창원,2020-08-22 15:00,30.5,,61,.8,2.34,,7,ScCi,1805,,37.3
155,창원,2020-08-22 16:00,29,,68,.9,1.76,,7,Ci,2000,,34.6
155,창원,2020-08-22 17:00,28.5,,67,.7,1.16,,8,Ci,1925,,31.6
155,창원,2020-08-22 18:00,27.4,,69,0,.3,,10,ScAs,1880,,29.3
155,창원,2020-08-22 19:00,26.6,,73,0,.11,,10,,1925,,27.9
155,창원,2020-08-22 20:00,25.3,,79,0,0,,8,,1975,,26.6
155,창원,2020-08-22 21:00,25,,81,,,,7,ScCi,1852,,26
155,창원,2020-08-22 22:00,25.1,,80,,,,8,,1615,,25.6
155,창원,2020-08-22 23:00,24.4,,85,,,,9,,1605,,25.5
155,창원,2020-08-23 00:00,24.8,,83,,,,8,,1676,,25.5
155,창원,2020-08-23 01:00,24.5,,84,,,,10,,1631,,25.6
155,창원,2020-08-23 02:00,24.8,,82,,,,9,,1786,,25.6
155,창원,2020-08-23 03:00,24.1,,84,,,,8,Ac,1643,,25
155,창원,2020-08-23 04:00,23.5,,87,,,,3,Ac,1391,,24.5
155,창원,2020-08-23 05:00,23.9,,85,,,,6,Ac,1444,,24.3
155,창원,2020-08-23 06:00,24.1,,86,0,0,,7,Ac,1249,,24.5
155,창원,2020-08-23 07:00,24.9,,83,0,.12,,8,Ac,1364,,25.5
155,창원,2020-08-23 08:00,26.7,,77,.8,.69,,4,Ac,1540,,28.3
155,창원,2020-08-23 09:00,28,,71,1,1.53,,3,Ac,1854,,32.4
155,창원,2020-08-23 10:00,28.8,,67,.3,1.43,,9,Ac,1547,,32.8
155,창원,2020-08-23 11:00,29.6,,67,.2,1.67,,6,Ac,1679,,35.2
155,창원,2020-08-23 12:00,30.9,,63,.9,2.89,,7,AcCi,1650,,39.6
155,창원,2020-08-23 13:00,29.4,0,66,.5,1.84,,6,ScCi,1556,01,35.4
155,창원,2020-08-23 14:00,29.2,,65,.6,1.75,,4,ScAc,1548,,35.9
155,창원,2020-08-23 15:00,29.9,,64,1,2.54,,4,Ci,1678,,37.1
155,창원,2020-08-23 16:00,29.3,,66,1,2.23,,3,Ci,1640,,35.8
155,창원,2020-08-23 17:00,28.8,,68,1,1.52,,3,Ci,1478,,32.1
155,창원,2020-08-23 18:00,27.3,,75,.9,.7,,2,Ci,1310,,29.4
155,창원,2020-08-23 19:00,26.5,,77,.1,.11,,2,,1245,,27.6
155,창원,2020-08-23 20:00,25.5,,83,0,0,,5,,1020,,26.6
155,창원,2020-08-23 21:00,25.5,,83,,,,5,Ac,1018,19,26.2
155,창원,2020-08-23 22:00,25,,85,,,,4,,897,19,25.8
155,창원,2020-08-23 23:00,24.4,,87,,,,5,,850,19,25.3
155,창원,2020-08-24 00:00,24,,87,,,,0,,744,19,25
155,창원,2020-08-24 01:00,24.9,,83,,,,9,,977,19,25.2
155,창원,2020-08-24 02:00,23.9,,89,,,,7,,756,19,24.7
155,창원,2020-08-24 03:00,24,,88,,,,0,,701,19,24.3
155,창원,2020-08-24 04:00,23.5,,90,,,,0,,679,19,24
155,창원,2020-08-24 05:00,23.2,,90,,,,2,Ac,620,19,23.9
155,창원,2020-08-24 06:00,23.4,,89,0,0,,5,Ac,658,19,23.9
155,창원,2020-08-24 07:00,24.2,,88,.2,.15,,2,Ac,692,19,24.8
155,창원,2020-08-24 08:00,26.5,,79,1,.74,,0,,1031,19,28.1
155,창원,2020-08-24 09:00,28.4,,73,1,1.47,,0,,1170,,31.9
155,창원,2020-08-24 10:00,29.4,,70,1,2.14,,0,,1422,,35.3
155,창원,2020-08-24 11:00,30,,66,1,2.69,,0,,1606,,37.5
155,창원,2020-08-24 12:00,30.8,,64,1,3.05,,1,Sc,1778,,39.3
155,창원,2020-08-24 13:00,30.9,,64,1,3,,1,Sc,1801,,39.4
155,창원,2020-08-24 14:00,31.6,,63,1,3.04,,1,Sc,1827,,40.2
155,창원,2020-08-24 15:00,32,,63,1,2.73,,0,,1927,,39.2
155,창원,2020-08-24 16:00,31.5,,63,1,2.26,,0,,1901,,37.6
155,창원,2020-08-24 17:00,29.8,,70,1,1.5,,0,,1640,,33
155,창원,2020-08-24 18:00,27.9,,76,1,.82,,3,Sc,1696,,29.9
155,창원,2020-08-24 19:00,27.1,,79,.3,.16,,2,,1623,,28.2
155,창원,2020-08-24 20:00,26.7,,81,0,0,,2,,1616,,27.2
155,창원,2020-08-24 21:00,26.1,,84,,,,0,,1471,,26.6
155,창원,2020-08-24 22:00,26,,84,,,,3,,1589,,26.2
155,창원,2020-08-24 23:00,25.4,,87,,,,4,,1271,,25.8
155,창원,2020-08-25 00:00,25.2,,90,,,,3,Ci,806,19,25.4
155,창원,2020-08-25 01:00,24.7,,90,,,,2,,896,19,25.1
155,창원,2020-08-25 02:00,24.8,,90,,,,3,,1042,19,24.9
155,창원,2020-08-25 03:00,24.4,,91,,,,3,Ci,811,19,24.6
155,창원,2020-08-25 04:00,24.2,,91,,,,2,Ci,644,19,24.4
155,창원,2020-08-25 05:00,24.2,,91,,,,2,Sc,648,19,24.3
155,창원,2020-08-25 06:00,24.3,,91,0,0,,3,Ci,714,19,24.1
155,창원,2020-08-25 07:00,25.3,,88,.3,.13,,0,,653,19,25.2
155,창원,2020-08-25 08:00,27,,82,1,.72,,0,,728,19,28.6
155,창원,2020-08-25 09:00,29.9,,74,1,1.45,,0,,1105,19,32.6
